Year,Month,District,Rainfall (mm)
2017,4,Bharatpur,0.046562331862108904
2017,5,Bharatpur,47.38236788329679
2017,6,Bharatpur,74.61880743090963
2017,7,Bharatpur,137.03513027082178
2017,8,Bharatpur,224.0823061891552
2017,9,Bharatpur,60.78625075220704
2017,10,Bharatpur,6.550681751864477
2017,11,Bharatpur,0.0
2017,12,Bharatpur,1.2446681715660157
2018,1,Bharatpur,8.239986211224982
2018,2,Bharatpur,5.259234959401703
2018,3,Bharatpur,3.7924568922134863
2018,4,Bharatpur,5.322796344519669
2018,5,Bharatpur,22.013102404771303
2018,6,Bharatpur,47.06749472495295
2018,7,Bharatpur,318.58990007238924
2018,8,Bharatpur,330.01931479383336
2018,9,Bharatpur,161.1904203830862
2018,10,Bharatpur,6.491298201951578
2018,11,Bharatpur,0.542441694572874
2018,12,Bharatpur,1.3600888074809443
2019,1,Bharatpur,12.96925265060593
2019,2,Bharatpur,10.918163526663006
2019,3,Bharatpur,9.136707535943481
2019,4,Bharatpur,5.600626464301897
2019,5,Bharatpur,19.284789882644
2019,6,Bharatpur,30.542725559617384
2019,7,Bharatpur,211.32668493745942
2019,8,Bharatpur,204.5553319190578
2019,9,Bharatpur,164.3513320862657
2019,10,Bharatpur,21.48676941635908
2019,11,Bharatpur,2.323459551203372
2019,12,Bharatpur,4.452068866998332
2020,1,Bharatpur,18.11388955482438
2020,2,Bharatpur,5.026206875487075
2020,3,Bharatpur,23.10474659449174
2020,4,Bharatpur,2.752535169948379
2020,5,Bharatpur,29.759326677019402
2020,6,Bharatpur,34.97066064303507
2020,7,Bharatpur,170.07267745065636
2020,8,Bharatpur,288.1001122915875
2020,9,Bharatpur,90.91396789288032
2020,10,Bharatpur,7.350357907171431
2020,11,Bharatpur,5.913937605519073
2020,12,Bharatpur,0.0
2000,1,Dhaulpur,11.642532155471393
2000,2,Dhaulpur,2.607326886593649
2000,3,Dhaulpur,3.463297974449806
2000,4,Dhaulpur,2.093405564837269
2000,5,Dhaulpur,13.74371420849135
2000,6,Dhaulpur,42.4848753956086
2000,7,Dhaulpur,244.69158343949806
2000,8,Dhaulpur,295.9696738458302
2000,9,Dhaulpur,49.132884612314264
2000,10,Dhaulpur,6.5501109070984755
2000,11,Dhaulpur,0.0
2000,12,Dhaulpur,0.014565460983996517
2001,1,Dhaulpur,6.975194519053401
2001,2,Dhaulpur,0.37625715874536136
2001,3,Dhaulpur,4.144891894944552
2001,4,Dhaulpur,5.822054568584427
2001,5,Dhaulpur,14.316948699316333
2001,6,Dhaulpur,92.48740226260074
2001,7,Dhaulpur,346.7869701506687
2001,8,Dhaulpur,184.17305108488722
2001,9,Dhaulpur,25.27191248369319
2001,10,Dhaulpur,30.535959748276984
2001,11,Dhaulpur,0.0
2001,12,Dhaulpur,1.2215840962689437
2002,1,Dhaulpur,10.044280545849219
2002,2,Dhaulpur,10.334963129714263
2002,3,Dhaulpur,4.974955101081138
2002,4,Dhaulpur,4.534437181094923
2002,5,Dhaulpur,20.383251029886726
2002,6,Dhaulpur,26.86622455459584
2002,7,Dhaulpur,30.78961483249001
2002,8,Dhaulpur,248.05821518015713
2002,9,Dhaulpur,99.03071751877638
2002,10,Dhaulpur,7.079448024904151
2002,11,Dhaulpur,0.23331917749110415
2002,12,Dhaulpur,0.34697547156218417
2003,1,Dhaulpur,8.570942181561243
2003,2,Dhaulpur,11.58872442766972
2003,3,Dhaulpur,5.943269588581109
2003,4,Dhaulpur,0.0001987694676027489
2003,5,Dhaulpur,4.6960873215412215
2003,6,Dhaulpur,51.41826675994934
2003,7,Dhaulpur,284.5431917412724
2003,8,Dhaulpur,172.41235732303852
2003,9,Dhaulpur,178.63134762713548
2003,10,Dhaulpur,16.495059531733144
2003,11,Dhaulpur,0.34776548761680987
2003,12,Dhaulpur,0.0
2004,1,Dhaulpur,16.156842440442407
2004,2,Dhaulpur,1.023563475259286
2004,3,Dhaulpur,1.1323782229929742
2004,4,Dhaulpur,4.653170596851184
