Year,Month,District,Temperature (°C)
2005,9,Dhaulpur,33.18856928980396
2005,10,Dhaulpur,32.892923286722095
2005,11,Dhaulpur,29.097598803251557
2005,12,Dhaulpur,22.73829474327078
2006,1,Dhaulpur,23.449121000807185
2006,2,Dhaulpur,30.545899076024924
2006,3,Dhaulpur,31.23905107838215
2006,4,Dhaulpur,38.80806107331952
2006,5,Dhaulpur,41.1917003107324
2006,6,Dhaulpur,38.56213899172303
2006,7,Dhaulpur,33.869268156924946
2006,8,Dhaulpur,33.447333878568394
2006,9,Dhaulpur,35.25295542170151
2006,10,Dhaulpur,34.477298590726896
2006,11,Dhaulpur,28.647481396800032
2006,12,Dhaulpur,23.579752209891705
2007,1,Dhaulpur,21.595022604913012
2007,2,Dhaulpur,25.23018358320777
2007,3,Dhaulpur,30.431973162536046
2007,4,Dhaulpur,39.383046314208045
2007,5,Dhaulpur,40.978102389472674
2007,6,Dhaulpur,39.19937408180068
2007,7,Dhaulpur,34.46089924217727
2007,8,Dhaulpur,33.40783559858651
2007,9,Dhaulpur,34.24663042055939
2007,10,Dhaulpur,34.105597061097114
2007,11,Dhaulpur,28.762725860948386
2007,12,Dhaulpur,22.659473875784037
2008,1,Dhaulpur,21.57425451104296
2008,2,Dhaulpur,24.06357767830648
2008,3,Dhaulpur,32.631198357104395
2008,4,Dhaulpur,37.290896984498055
2008,5,Dhaulpur,39.309628563033165
2008,6,Dhaulpur,35.05544647602069
2008,7,Dhaulpur,33.06729169539692
2008,8,Dhaulpur,32.841892063999694
2008,9,Dhaulpur,33.6348806839721
2008,10,Dhaulpur,34.932771525441865
2008,11,Dhaulpur,29.147303656563697
2008,12,Dhaulpur,24.895514318336595
2009,1,Dhaulpur,22.75784730087493
2009,2,Dhaulpur,27.22149414656317
2009,3,Dhaulpur,32.71051498473914
2009,4,Dhaulpur,38.53787312397758
2009,5,Dhaulpur,41.062893262591786
2009,6,Dhaulpur,41.81789918943989
2009,7,Dhaulpur,36.0101044558668
2009,8,Dhaulpur,35.33889431311526
2009,9,Dhaulpur,34.878552999860695
2009,10,Dhaulpur,32.93650932893592
2009,11,Dhaulpur,27.54877888408382
2009,12,Dhaulpur,23.686251754295665
2010,1,Dhaulpur,18.924274156742943
2010,2,Dhaulpur,26.781888036814614
2010,3,Dhaulpur,35.677233640063584
2010,4,Dhaulpur,41.67495262561756
2010,5,Dhaulpur,42.68522567021922
2010,6,Dhaulpur,41.50054895803007
2010,7,Dhaulpur,35.59465316549228
2010,8,Dhaulpur,33.68794367165932
2010,9,Dhaulpur,32.49462526677456
2010,10,Dhaulpur,33.97477350939256
2010,11,Dhaulpur,27.762432363348942
2010,12,Dhaulpur,23.594553453149455
2011,1,Dhaulpur,20.00508167254623
2011,2,Dhaulpur,25.36213072499785
2011,3,Dhaulpur,32.28220659352453
2011,4,Dhaulpur,37.357954502213886
2011,5,Dhaulpur,42.00614261742569
2011,6,Dhaulpur,37.91884407461196
2011,7,Dhaulpur,33.81645447324114
2011,8,Dhaulpur,33.31410488299185
2011,9,Dhaulpur,33.70681376178604
2011,10,Dhaulpur,34.568623819467085
2011,11,Dhaulpur,30.008034849168684
2011,12,Dhaulpur,24.335431396895977
2012,1,Dhaulpur,20.270074690875582
2012,2,Dhaulpur,25.27721832842999
2012,3,Dhaulpur,32.794234385572864
2012,4,Dhaulpur,38.10603695744789
2012,5,Dhaulpur,42.3077560317221
2012,6,Dhaulpur,42.49058068529875
2012,7,Dhaulpur,35.44497581961115
2012,8,Dhaulpur,32.094631835243135
2012,9,Dhaulpur,33.576393475130175
2012,10,Dhaulpur,33.910380622511575
2012,11,Dhaulpur,29.093292161282818
2012,12,Dhaulpur,23.600862082220054
2013,1,Dhaulpur,21.16228812672803
2013,2,Dhaulpur,24.411490079260528
2013,3,Dhaulpur,32.54195944990783
2013,4,Dhaulpur,37.97602191039231
2013,5,Dhaulpur,43.127232900408515
2013,6,Dhaulpur,37.79689339507462
2013,7,Dhaulpur,33.80840069450885
2013,8,Dhaulpur,32.44644900349767
2013,9,Dhaulpur,34.79082820700336
2013,10,Dhaulpur,32.100059941007274
2013,11,Dhaulpur,28.19987470993068
2013,12,Dhaulpur,23.64228331321259
2014,1,Dhaulpur,18.742454449583036
2014,2,Dhaulpur,23.507980031915405
2014,3,Dhaulpur,30.137485532390084
2014,4,Dhaulpur,37.21584764407117
2014,5,Dhaulpur,40.731323230394636
2014,6,Dhaulpur,42.40499331198226
2014,7,Dhaulpur,36.99874340821125
2014,8,Dhaulpur,34.9207952995624
2014,9,Dhaulpur,34.70760655910099
2014,10,Dhaulpur,34.55569781302358
2014,11,Dhaulpur,30.538879560199007
2014,12,Dhaulpur,23.179005109553756
2015,1,Dhaulpur,18.207461189480192
2015,2,Dhaulpur,27.18575668300768
2015,3,Dhaulpur,29.493567724907955
2015,4,Dhaulpur,36.241505140810304
2015,5,Dhaulpur,42.575491699976716
2015,6,Dhaulpur,40.09485084015146
2015,7,Dhaulpur,34.7046548966258
2015,8,Dhaulpur,34.72306784339204
2015,9,Dhaulpur,36.880977782925115
2015,10,Dhaulpur,35.71255460193735
2015,11,Dhaulpur,30.260563861035266
2015,12,Dhaulpur,23.762279665807473
2016,1,Dhaulpur,22.53620178102411
2016,2,Dhaulpur,26.60452969413477
2016,3,Dhaulpur,32.91474177983931
2016,4,Dhaulpur,39.428812983960626
2016,5,Dhaulpur,41.03658002719837
2016,6,Dhaulpur,39.884997594399614
2016,7,Dhaulpur,33.282531383220885
2016,8,Dhaulpur,32.37023272755946
2016,9,Dhaulpur,34.22461504220904
2016,10,Dhaulpur,34.15116382509787
2016,11,Dhaulpur,29.833182732370638
2016,12,Dhaulpur,24.054353982197032
2017,1,Dhaulpur,21.659155292387368
2017,2,Dhaulpur,26.482281912328578
2017,3,Dhaulpur,32.17554991716502
2017,4,Dhaulpur,40.11163950603241
2017,5,Dhaulpur,41.08524120807757
2017,6,Dhaulpur,39.14633833477057
2017,7,Dhaulpur,34.16190975759221
2017,8,Dhaulpur,33.74864754822504
2017,9,Dhaulpur,34.94354795530144
2017,10,Dhaulpur,35.797354517246625
2017,11,Dhaulpur,28.556116565635296
2017,12,Dhaulpur,23.645640180857512
2018,1,Dhaulpur,22.021907983658654
2018,2,Dhaulpur,26.32319263045603
2018,3,Dhaulpur,32.37989313962422
2018,4,Dhaulpur,37.00638349211961
2018,5,Dhaulpur,41.276034964746756
2018,6,Dhaulpur,40.05265935143194
2018,7,Dhaulpur,34.37879189888278
2018,8,Dhaulpur,32.606163944971264
2018,9,Dhaulpur,31.664089705263823
2018,10,Dhaulpur,34.0429593513686
2018,11,Dhaulpur,28.755247552012086
2018,12,Dhaulpur,22.88586573500553
2019,1,Dhaulpur,21.005928346282385
2019,2,Dhaulpur,23.064508213074355
2019,3,Dhaulpur,28.799510858054425
2019,4,Dhaulpur,37.72525932068588
2019,5,Dhaulpur,39.626090285750045
2019,6,Dhaulpur,39.08838122529485
2019,7,Dhaulpur,33.33655683592772
2019,8,Dhaulpur,31.448179244240784
2019,9,Dhaulpur,30.933753024501964
2019,10,Dhaulpur,30.49915841294161
2019,11,Dhaulpur,26.884111005510277
