Year,Month,District,Rainfall (mm)
2013,1,Kannur,4.460555140868206
2013,2,Kannur,28.333732051315813
2013,3,Kannur,8.403319881188224
2013,4,Kannur,31.786785024098887
2013,5,Kannur,164.13172415331982
2013,6,Kannur,1232.3222589712811
2013,7,Kannur,918.4623603525832
2013,8,Kannur,548.8242034873335
2013,9,Kannur,265.4952437528249
2013,10,Kannur,191.65070989205836
2013,11,Kannur,84.2118817096813
2013,12,Kannur,16.87364273452334
2014,1,Kannur,4.033849029032523
2014,2,Kannur,4.211259274886892
2014,3,Kannur,0.8107385251126905
2014,4,Kannur,57.33073556546091
2014,5,Kannur,254.28843425571904
2014,6,Kannur,715.9365018282052
2014,7,Kannur,985.4668422787432
2014,8,Kannur,959.2083074257274
2014,9,Kannur,408.30572165929857
2014,10,Kannur,362.3009435384416
2014,11,Kannur,77.36252306573158
2014,12,Kannur,18.05992783605571
2015,1,Kannur,4.047147587350894
2015,2,Kannur,4.34241038329458
2015,3,Kannur,5.730643747606447
2015,4,Kannur,147.52001632443543
2015,5,Kannur,285.73588143643053
2015,6,Kannur,832.5999130273171
2015,7,Kannur,669.1462240299918
2015,8,Kannur,542.3153493891223
2015,9,Kannur,295.539085064827
2015,10,Kannur,197.3849455511068
2015,11,Kannur,133.4956220563582
2015,12,Kannur,18.23562124169426
2016,1,Kannur,4.768277266526572
2016,2,Kannur,7.736164603223015
2016,3,Kannur,4.035421704819255
2016,4,Kannur,12.972927006320704
2016,5,Kannur,193.30269661463714
2016,6,Kannur,791.9955243508467
2016,7,Kannur,766.9399801325536
2016,8,Kannur,319.9560351534501
2016,9,Kannur,83.25144647478658
2016,10,Kannur,42.64510521007227
2016,11,Kannur,20.107352528813756
2016,12,Kannur,17.803736389074746
2017,1,Kannur,8.406740152193741
2017,2,Kannur,4.899260950484391
2017,3,Kannur,11.58301103126034
2017,4,Kannur,44.370328847919595
2017,5,Kannur,225.33011006081543
2017,6,Kannur,737.9999072842562
2017,7,Kannur,597.943519531863
2017,8,Kannur,929.943968665901
2017,9,Kannur,473.20180239444267
2017,10,Kannur,276.92182120105736
2017,11,Kannur,56.17114954354706
2017,12,Kannur,16.865261187880424
2018,1,Kannur,3.9814893508428804
2018,2,Kannur,8.129781549510055
2018,3,Kannur,13.889243509489235
2018,4,Kannur,90.12482836326078
2018,5,Kannur,516.993455512351
2018,6,Kannur,1105.2812005390927
2018,7,Kannur,1050.428581924793
2018,8,Kannur,935.2530043411604
2018,9,Kannur,137.16404153548746
2018,10,Kannur,261.8431660477726
2018,11,Kannur,38.8273973997106
2018,12,Kannur,28.1341581077919
2019,1,Kannur,4.071579730657955
2019,2,Kannur,4.786251665755791
2019,3,Kannur,1.2962571812891284
2019,4,Kannur,62.8647603561096
2019,5,Kannur,108.35811827234204
2019,6,Kannur,715.1131464265936
2019,7,Kannur,708.9502067415996
2019,8,Kannur,1309.994951036075
2019,9,Kannur,301.63189742562645
2019,10,Kannur,373.59052933395344
2019,11,Kannur,70.89820541426536
2019,12,Kannur,41.678736717489166
2020,1,Kannur,4.563318893378816
2020,2,Kannur,8.485041251408168
2020,3,Kannur,5.49891750197359
2020,4,Kannur,64.16182126167047
2020,5,Kannur,234.81077676754938
2020,6,Kannur,927.0739090882357
2020,7,Kannur,998.1116951514397
2020,8,Kannur,806.6176337914297
2020,9,Kannur,533.4407245234078
2020,10,Kannur,154.68217576119105
2020,11,Kannur,54.17228251557519
2020,12,Kannur,30.260868762038715
2000,1,Ernakulam,20.302697026287166
2000,2,Ernakulam,86.64300753793297
2000,3,Ernakulam,44.07827701469686
2000,4,Ernakulam,130.24668987190776
2000,5,Ernakulam,165.52650738186793
2000,6,Ernakulam,564.5844611142664
2000,7,Ernakulam,502.82513491495223
2000,8,Ernakulam,963.9355374930689
2000,9,Ernakulam,404.6278544144827
2000,10,Ernakulam,144.08789939302721
2000,11,Ernakulam,191.7237059985168
2000,12,Ernakulam,38.59084910808422
2001,1,Ernakulam,31.356166478029188
2001,2,Ernakulam,23.60496927239642
2001,3,Ernakulam,27.15923330016
2001,4,Ernakulam,324.0456756316458
2001,5,Ernakulam,349.37586211632515
2001,6,Ernakulam,764.5372724026266
2001,7,Ernakulam,778.1486963508081
2001,8,Ernakulam,235.27025795509564
2001,9,Ernakulam,327.40101763165393
2001,10,Ernakulam,320.7423885901808
2001,11,Ernakulam,191.18771621472266
2001,12,Ernakulam,24.62095155944569
2002,1,Ernakulam,15.742025095891997
2002,2,Ernakulam,19.207538406610944
2002,3,Ernakulam,37.662099084639024
2002,4,Ernakulam,91.19958725787063
2002,5,Ernakulam,425.948426323668
2002,6,Ernakulam,498.71813324480274
2002,7,Ernakulam,322.04392947109704
2002,8,Ernakulam,398.8244769905167
2002,9,Ernakulam,94.9540112932794
2002,10,Ernakulam,492.64503669078647
2002,11,Ernakulam,255.33864238112068
2002,12,Ernakulam,12.403267294652505
2003,1,Ernakulam,9.424962345502252
2003,2,Ernakulam,46.54713455063018
2003,3,Ernakulam,78.56770479870714
2003,4,Ernakulam,145.60704259626448
2003,5,Ernakulam,265.73749988508223
2003,6,Ernakulam,583.476360585792
2003,7,Ernakulam,565.5348332620653
2003,8,Ernakulam,472.32312871129125
2003,9,Ernakulam,107.29989218885397
2003,10,Ernakulam,500.45477623854424
2003,11,Ernakulam,102.43679715161922
2003,12,Ernakulam,9.740975440968006
2004,1,Ernakulam,10.652179244255196
2004,2,Ernakulam,11.774041493513018
2004,3,Ernakulam,35.77194274540982
2004,4,Ernakulam,106.39850705237555
2004,5,Ernakulam,671.1366217223456
2004,6,Ernakulam,638.4929363836712
2004,7,Ernakulam,629.1376674742464
2004,8,Ernakulam,256.98269912543077
2004,9,Ernakulam,428.28758295316896
2004,10,Ernakulam,490.3489012554174
2004,11,Ernakulam,180.27637279317557
2004,12,Ernakulam,10.880960796022412
2005,1,Ernakulam,18.41178989179666
2005,2,Ernakulam,7.940483125243473
2005,3,Ernakulam,44.16360298876788
2005,4,Ernakulam,227.6349804202664
2005,5,Ernakulam,234.24012748787595
2005,6,Ernakulam,622.0875400969805
2005,7,Ernakulam,914.5774308346458
2005,8,Ernakulam,279.2862278383647
2005,9,Ernakulam,294.06123419681956
2005,10,Ernakulam,477.5547994930294
2005,11,Ernakulam,282.6649050521376
2005,12,Ernakulam,75.06408820122783
2006,1,Ernakulam,16.697640176865917
2006,2,Ernakulam,10.09009260294323
2006,3,Ernakulam,132.19325839189082
2006,4,Ernakulam,80.51229161401288
2006,5,Ernakulam,476.4606140180537
2006,6,Ernakulam,728.2709390970824
2006,7,Ernakulam,514.0514400746296
2006,8,Ernakulam,476.7419575426819
2006,9,Ernakulam,526.5861050729485
2006,10,Ernakulam,450.13042214674584
2006,11,Ernakulam,389.0613863974478
2006,12,Ernakulam,33.31631107164493
2007,1,Ernakulam,9.480413858556267
2007,2,Ernakulam,9.250489991962992
2007,3,Ernakulam,17.662425637225105
2007,4,Ernakulam,266.19436724874333
2007,5,Ernakulam,375.31698785140276
2007,6,Ernakulam,737.5726102299931
2007,7,Ernakulam,1060.6351920559396
2007,8,Ernakulam,615.5689101111633
2007,9,Ernakulam,486.7975397879029
2007,10,Ernakulam,379.6837113109349
2007,11,Ernakulam,169.70137435972794
2007,12,Ernakulam,52.5185491156269
2008,1,Ernakulam,8.9251845292167
2008,2,Ernakulam,36.769239277141615
2008,3,Ernakulam,273.9921494341052
2008,4,Ernakulam,192.26728764634066
2008,5,Ernakulam,197.47291562365197
2008,6,Ernakulam,456.67807313513686
2008,7,Ernakulam,675.0113908425327
2008,8,Ernakulam,626.3662664551407
2008,9,Ernakulam,322.6907311232213
2008,10,Ernakulam,375.2221817422932
2008,11,Ernakulam,142.43106011049787
2008,12,Ernakulam,22.501486788792782
2009,1,Ernakulam,13.716943902704717
2009,2,Ernakulam,7.01863732418608
2009,3,Ernakulam,68.88166341719015
2009,4,Ernakulam,145.1751215206716
2009,5,Ernakulam,349.96919325966434
2009,6,Ernakulam,535.9793756053289
2009,7,Ernakulam,775.7055435644534
2009,8,Ernakulam,411.55963073059263
2009,9,Ernakulam,337.27938895089875
2009,10,Ernakulam,129.1707139593738
2009,11,Ernakulam,338.2114099738853
2009,12,Ernakulam,42.27225784613186
2010,1,Ernakulam,22.385931194495694
2010,2,Ernakulam,7.321640102101687
2010,3,Ernakulam,50.39906856877866
2010,4,Ernakulam,162.6058558295754
2010,5,Ernakulam,275.3397062314154
2010,6,Ernakulam,939.2115253012132
2010,7,Ernakulam,725.2851150770794
2010,8,Ernakulam,441.1698693070235
2010,9,Ernakulam,378.7976779024638
2010,10,Ernakulam,481.57347580709006
2010,11,Ernakulam,406.60948308934894
2010,12,Ernakulam,62.574168572033166
2011,1,Ernakulam,14.246348977309623
2011,2,Ernakulam,49.41514391297389
2011,3,Ernakulam,63.80555244360087
2011,4,Ernakulam,253.61850093550262
2011,5,Ernakulam,285.5931883688116
2011,6,Ernakulam,1166.4716892813042
2011,7,Ernakulam,528.2907365337118
2011,8,Ernakulam,568.4328204749014
2011,9,Ernakulam,394.28036956436773
2011,10,Ernakulam,401.71611510152366
2011,11,Ernakulam,201.0752462331647
2011,12,Ernakulam,18.99419789436959
2012,1,Ernakulam,13.949571714370745
2012,2,Ernakulam,23.439092068101154
2012,3,Ernakulam,41.585135255429314
2012,4,Ernakulam,230.42440864377815
2012,5,Ernakulam,221.14984132466466
2012,6,Ernakulam,570.326864818225
2012,7,Ernakulam,625.603821690933
2012,8,Ernakulam,567.9838724762741
2012,9,Ernakulam,204.53762437745903
2012,10,Ernakulam,345.44971398867636
2012,11,Ernakulam,154.43553498797888
2012,12,Ernakulam,20.136682215894012
2013,1,Ernakulam,12.309271451951986
2013,2,Ernakulam,39.16079691320538
2013,3,Ernakulam,50.153405708595706
2013,4,Ernakulam,64.1118535725825
2013,5,Ernakulam,197.57305023352276
2013,6,Ernakulam,860.7510037443244
2013,7,Ernakulam,707.0706141073067
2013,8,Ernakulam,463.4605414175749
2013,9,Ernakulam,207.63004040049438
2013,10,Ernakulam,221.54730996987868
2013,11,Ernakulam,236.41790754702964
2013,12,Ernakulam,32.81803199063743
2014,1,Ernakulam,10.067087325846757
2014,2,Ernakulam,11.445756059693913
2014,3,Ernakulam,32.12238229202882
2014,4,Ernakulam,107.3232434729599
2014,5,Ernakulam,323.04114466835847
2014,6,Ernakulam,381.45338304400116
2014,7,Ernakulam,580.1037077200709
2014,8,Ernakulam,888.6080257261995
2014,9,Ernakulam,318.65059586647897
2014,10,Ernakulam,434.0568574175912
2014,11,Ernakulam,167.7313921285239
2014,12,Ernakulam,47.63213934286579
2015,1,Ernakulam,8.904172671941716
2015,2,Ernakulam,3.591668620074846
2015,3,Ernakulam,63.8089435217427
2015,4,Ernakulam,243.57840945109118
2015,5,Ernakulam,440.45521245463783
2015,6,Ernakulam,528.0815318642383
2015,7,Ernakulam,328.5826570386788
2015,8,Ernakulam,244.54996549529884
2015,9,Ernakulam,351.87202747326785
2015,10,Ernakulam,348.43445342198794
2015,11,Ernakulam,234.17391602558416
2015,12,Ernakulam,89.00999927402368
2016,1,Ernakulam,7.648116949510861
2016,2,Ernakulam,22.576831773867703
2016,3,Ernakulam,33.84843123246048
