Year,Month,District,Flood Events,Flood Extent (sq km)
2005,1,Idukki,5663604,4107.235210588232
2005,2,Idukki,5663604,4846.521427058823
2005,3,Idukki,5663604,3953.763017647057
2005,4,Idukki,5663604,3176.725019999998
2005,5,Idukki,5663604,472.7842058823512
2005,6,Idukki,5663604,369.7127752941162
2005,7,Idukki,5663604,0.009
2005,8,Idukki,5663604,469.888944705881
2005,9,Idukki,5663604,2498.050630588233
2005,10,Idukki,5663604,804.8139176470571
2005,11,Idukki,5663604,111.68935764705883
2005,12,Idukki,5663604,3772.8063705882346
2006,1,Idukki,5663604,3108.700796470587
2006,2,Idukki,5663604,504.9275294117631
2006,3,Idukki,5663604,3633.418849411764
2006,4,Idukki,5663604,472.29399176470406
2006,5,Idukki,5663604,217.70213647058839
2006,6,Idukki,5663604,0.0324
2006,7,Idukki,5663604,122.80834588235308
2006,8,Idukki,5663604,1797.4435341176459
2006,9,Idukki,5663604,1.009104705882353
2006,10,Idukki,5663604,779.2399694117645
2006,11,Idukki,5663604,690.9460200000001
2006,12,Idukki,5663604,4261.051274117644
2007,1,Idukki,5663604,4882.23058235294
2007,2,Idukki,5663604,4345.718731764703
2007,3,Idukki,5663604,4862.189625882352
2007,4,Idukki,5663604,3986.065468235292
2007,5,Idukki,5663604,427.3184541176468
2007,6,Idukki,5663604,121.62390705882343
2007,7,Idukki,5663604,0.2000364705882353
2007,8,Idukki,5663604,1922.194425882353
2007,9,Idukki,5663604,1722.0246388235287
2007,10,Idukki,5663604,1993.9105200000004
2007,11,Idukki,5663604,3852.319429411764
2007,12,Idukki,5663604,4524.301415294116
2008,1,Idukki,5663604,5008.171965882352
2008,2,Idukki,5663604,4644.569925882351
2008,3,Idukki,5663604,3699.7023952941163
2008,4,Idukki,5663604,171.60235411764705
2008,5,Idukki,5663604,2255.2233035294103
2008,6,Idukki,5663604,103.90592117647063
2008,7,Idukki,5663604,512.2106894117649
2008,8,Idukki,5663604,1530.6599823529414
2008,9,Idukki,5663604,3644.2315729411735
2008,10,Idukki,5663604,648.5340529411748
2008,11,Idukki,5663604,4115.160271764705
2008,12,Idukki,5663604,4077.2037988235284
2009,1,Idukki,5663604,4190.534897647057
2009,2,Idukki,5663604,4191.050936470586
2009,3,Idukki,5663604,3868.374974117644
2009,4,Idukki,5663604,635.5013929411748
2009,5,Idukki,5663604,2678.176598823527
2009,6,Idukki,5663604,18.87590823529412
2009,7,Idukki,5663604,0.2695235294117647
2009,8,Idukki,5663604,0.0
2009,9,Idukki,5663604,2.6614411764705896
2009,10,Idukki,5663604,2283.6838094117634
2009,11,Idukki,5663604,1140.459370588234
2009,12,Idukki,5663604,526.1668729411748
2010,1,Idukki,5663604,4996.53190235294
2010,2,Idukki,5663604,5032.889534117646
2010,3,Idukki,5663604,900.7515317647043
2010,4,Idukki,5663604,664.2470858823519
2010,5,Idukki,5663604,101.40113647058823
2010,6,Idukki,5663604,0.0
2010,7,Idukki,5663604,0.0
2010,8,Idukki,5663604,0.0
2010,9,Idukki,5663604,0.0
2010,10,Idukki,5663604,358.67918823529425
2010,11,Idukki,5663604,0.0
2010,12,Idukki,5663604,1.3682858823529418
2011,1,Idukki,5663604,337.82227058823474
2011,2,Idukki,5663604,549.3371894117629
2011,3,Idukki,5663604,3641.6058317647044
2011,4,Idukki,5663604,529.0146035294101
2011,5,Idukki,5663604,2941.027090588235
2011,6,Idukki,5663604,0.0
2011,7,Idukki,5663604,0.0
2011,8,Idukki,5663604,1316.947563529412
2011,9,Idukki,5663604,3067.76968235294
2011,10,Idukki,5663604,4092.204667058821
2011,11,Idukki,5663604,3975.03920117647
2011,12,Idukki,5663604,1936.1071941176456
2012,1,Idukki,5663604,4793.190338823529
2012,2,Idukki,5663604,3854.804830588233
2012,3,Idukki,5663604,4491.193852941175
2012,4,Idukki,5663604,4569.538076470585
2012,5,Idukki,5663604,2533.0430999999994
2012,6,Idukki,5663604,0.0
2012,7,Idukki,5663604,0.0
2012,8,Idukki,5663604,0.0
2012,9,Idukki,5663604,3132.4030305882357
2012,10,Idukki,5663604,3329.3513647058817
2012,11,Idukki,5663604,4533.172344705879
2012,12,Idukki,5663604,3959.427892941175
2013,1,Idukki,5663604,5018.997095294117
2013,2,Idukki,5663604,337.6828976470579
2013,3,Idukki,5663604,350.4365823529404
2013,4,Idukki,5663604,5007.344287058822
2013,5,Idukki,5663604,108.60679058823527
2013,6,Idukki,5663604,0.0
2013,7,Idukki,5663604,13.41340588235294
2013,8,Idukki,5663604,866.0151211764708
2013,9,Idukki,5663604,1886.8421470588214
2013,10,Idukki,5663604,4792.388068235292
2013,11,Idukki,5663604,4014.9152929411766
2013,12,Idukki,5663604,4748.026387058821
2014,1,Idukki,5663604,5085.215812941175
2014,2,Idukki,5663604,5097.082919999998
2014,3,Idukki,5663604,5077.610339999998
2014,4,Idukki,5663604,4050.6062999999986
2014,5,Idukki,5663604,4576.004569411763
2014,6,Idukki,5663604,2097.2730882352917
2014,7,Idukki,5663604,893.2195341176472
2014,8,Idukki,5663604,4086.155452941175
2014,9,Idukki,5663604,3823.645238823528
2014,10,Idukki,5663604,4426.193714117644
2014,11,Idukki,5663604,4235.089252941175
2014,12,Idukki,5663604,4790.474590588233
2015,1,Idukki,5663604,5090.415465882351
2015,2,Idukki,5663604,5073.295337647057
2015,3,Idukki,5663604,4921.518194117645
2015,4,Idukki,5663604,5050.4146694117635
2015,5,Idukki,5663604,4327.972139999998
2015,6,Idukki,5663604,1621.9077423529402
2015,7,Idukki,5663604,692.618495294118
2015,8,Idukki,5663604,3524.7194752941155
2015,9,Idukki,5663604,3959.832652941174
2015,10,Idukki,5663604,2595.730655294117
2015,11,Idukki,5663604,4934.341323529412
2015,12,Idukki,5663604,5088.930550588235
2016,1,Idukki,5663604,5088.3926999999985
2016,2,Idukki,5663604,4991.322582352939
2016,3,Idukki,5663604,5096.822438823527
2016,4,Idukki,5663604,4797.2043352941155
2016,5,Idukki,5663604,5046.403552941176
2016,6,Idukki,5663604,235.5553411764705
2016,7,Idukki,5663604,1315.8735423529413
2016,8,Idukki,5663604,2391.524784705882
2016,9,Idukki,5663604,2937.0158647058815
2016,10,Idukki,5663604,4216.5779117647035
2016,11,Idukki,5663604,4995.1335317647045
2016,12,Idukki,5663604,5023.708214117645
2017,1,Idukki,5663604,5095.82750470588
2017,2,Idukki,5663604,5097.063794117646
2017,3,Idukki,5663604,4689.00860117647
2017,4,Idukki,5663604,4997.051092941173
2017,5,Idukki,5663604,4900.266748235292
2017,6,Idukki,5663604,85.06165411764704
2017,7,Idukki,5663604,2291.7912423529415
2017,8,Idukki,5663604,1878.0664482352931
2017,9,Idukki,5663604,3795.675518823528
2017,10,Idukki,5663604,3365.0321823529375
2017,11,Idukki,5663604,4782.127902352939
2017,12,Idukki,5663604,4957.045627058823
2018,1,Idukki,5663604,5096.380411764703
2018,2,Idukki,5663604,5096.132777647058
2018,3,Idukki,5663604,4729.044525882351
2018,4,Idukki,5663604,4391.245376470586
2018,5,Idukki,5663604,1137.2889317647052
2018,6,Idukki,5663604,2947.0670047058793
2018,7,Idukki,5663604,270.4442647058821
2018,8,Idukki,5663604,653.1474282352941
2018,9,Idukki,5663604,4361.824997647057
2018,10,Idukki,5663604,4150.3535047058795
2018,11,Idukki,5663604,4842.198808235292
2018,12,Idukki,5663604,5052.847588235292
2019,1,Idukki,5663604,5096.649532941175
2019,2,Idukki,5663604,5097.051808235293
2019,3,Idukki,5663604,5097.162119999998
2019,4,Idukki,5663604,4888.730858823526
2019,5,Idukki,5663604,3279.229139999998
2019,6,Idukki,5663604,4968.849441176469
2019,7,Idukki,5663604,1675.4850176470577
2019,8,Idukki,5663604,1274.8464317647054
2019,9,Idukki,5663604,4859.079638823527
2019,10,Idukki,5663604,3510.06506117647
2019,11,Idukki,5663604,4279.218917647056
2019,12,Idukki,5663604,5073.6184023529395
2020,1,Idukki,5663604,5097.162119999998
2020,2,Idukki,5663604,5092.150549411763
2020,3,Idukki,5663604,5096.112511764704
2020,4,Idukki,5663604,4836.500830588233
2020,5,Idukki,5663604,4518.1013117647035
2020,6,Idukki,5663604,1191.752184705882
2020,7,Idukki,5663604,4662.856778823526
2020,8,Idukki,5663604,3938.0972788235267
2020,9,Idukki,5663604,2605.9657129411758
2020,10,Idukki,5663604,5064.8249752941165
2020,11,Idukki,5663604,4931.181596470586
2020,12,Idukki,5663604,5009.161852941174
2021,1,Idukki,5663604,3611.0080129411745
2021,2,Idukki,5663604,5097.092819999998
2021,3,Idukki,5663604,5095.791434117646
2021,4,Idukki,5663604,4650.323128235291
2021,5,Idukki,5663604,3523.2180494117633
2021,6,Idukki,5663604,4180.528027058821
2021,7,Idukki,5663604,2008.8570564705878
2021,8,Idukki,5663604,4047.33613764706
2021,9,Idukki,5663604,2453.6960999999983
2021,10,Idukki,5663604,3042.915194117645
2021,11,Idukki,5663604,4061.017810588233
2021,12,Idukki,5663604,5021.5578847058805
2022,1,Idukki,0,0.0
2022,2,Idukki,0,0.0
2022,3,Idukki,0,0.0
2022,4,Idukki,0,0.0
2022,5,Idukki,0,0.0
2022,6,Idukki,0,0.0
2022,7,Idukki,0,0.0
2022,8,Idukki,0,0.0
2022,9,Idukki,0,0.0
2022,10,Idukki,0,0.0
2022,11,Idukki,0,0.0
2022,12,Idukki,0,0.0
2023,1,Idukki,0,0.0
2023,2,Idukki,0,0.0
2023,3,Idukki,0,0.0
2023,4,Idukki,0,0.0
2023,5,Idukki,0,0.0
2023,6,Idukki,0,0.0
2023,7,Idukki,0,0.0
2023,8,Idukki,0,0.0
2023,9,Idukki,0,0.0
2023,10,Idukki,0,0.0
2023,11,Idukki,0,0.0
2023,12,Idukki,0,0.0
2000,1,Kasaragod,2249719,0.0
2000,2,Kasaragod,2249719,401.90569411764665
2000,3,Kasaragod,2249719,1919.2973964705877
2000,4,Kasaragod,2249719,1513.2283235294103
2000,5,Kasaragod,2249719,0.0026011764705882352
2000,6,Kasaragod,2249719,55.520707058823525
2000,7,Kasaragod,2249719,293.03677411764704
2000,8,Kasaragod,2249719,32.424338823529425
2000,9,Kasaragod,2249719,1487.0227376470586
2000,10,Kasaragod,2249719,0.4563141176470588
2000,11,Kasaragod,2249719,1165.8476894117641
2000,12,Kasaragod,2249719,2024.735883529411
2001,1,Kasaragod,2249719,0.038064705882352945
2001,2,Kasaragod,2249719,0.0
2001,3,Kasaragod,2249719,1995.3076058823522
2001,4,Kasaragod,2249719,1605.924963529412
2001,5,Kasaragod,2249719,1122.297458823528
2001,6,Kasaragod,2249719,0.0
2001,7,Kasaragod,2249719,0.0
2001,8,Kasaragod,2249719,0.0738
2001,9,Kasaragod,2249719,1067.3655599999997
2001,10,Kasaragod,2249719,1018.4979352941177
2001,11,Kasaragod,2249719,1775.0812058823517
2001,12,Kasaragod,2249719,0.0
2002,1,Kasaragod,2249719,719.7559235294117
2002,2,Kasaragod,2249719,0.0
2002,3,Kasaragod,2249719,1659.6205129411758
2002,4,Kasaragod,2249719,72.88202117647059
2002,5,Kasaragod,2249719,0.7597058823529411
2002,6,Kasaragod,2249719,0.0
2002,7,Kasaragod,2249719,0.0
2002,8,Kasaragod,2249719,8.361529411764712
2002,9,Kasaragod,2249719,1240.2217870588229
2002,10,Kasaragod,2249719,1762.483365882352
2002,11,Kasaragod,2249719,1861.9137141176466
2002,12,Kasaragod,2249719,1663.0696941176466
2003,1,Kasaragod,2249719,2024.7478623529405
2003,2,Kasaragod,2249719,21.08863058823531
2003,3,Kasaragod,2249719,711.2147964705878
2003,4,Kasaragod,2249719,1199.0097282352936
2003,5,Kasaragod,2249719,1025.0422552941177
2003,6,Kasaragod,2249719,0.0
2003,7,Kasaragod,2249719,0.0
2003,8,Kasaragod,2249719,0.0
2003,9,Kasaragod,2249719,0.0
2003,10,Kasaragod,2249719,1650.0310729411756
2003,11,Kasaragod,2249719,1608.3918776470587
2003,12,Kasaragod,2249719,1600.985777647058
2004,1,Kasaragod,2249719,1583.9710164705873
2004,2,Kasaragod,2249719,0.0
2004,3,Kasaragod,2249719,1589.5335458823524
2004,4,Kasaragod,2249719,1819.9052011764702
2004,5,Kasaragod,2249719,7.698864705882353
2004,6,Kasaragod,2249719,0.0
2004,7,Kasaragod,2249719,0.0
2004,8,Kasaragod,2249719,423.16179529411767
2004,9,Kasaragod,2249719,0.0
2004,10,Kasaragod,2249719,1324.267401176471
2004,11,Kasaragod,2249719,1764.7152388235293
2004,12,Kasaragod,2249719,1119.8857552941183
2005,1,Kasaragod,2249719,1427.4259129411755
2005,2,Kasaragod,2249719,0.0
2005,3,Kasaragod,2249719,1986.9483741176457
2005,4,Kasaragod,2249719,1373.1925341176454
2005,5,Kasaragod,2249719,0.0
2005,6,Kasaragod,2249719,0.0
2005,7,Kasaragod,2249719,0.0
2005,8,Kasaragod,2249719,151.02895764705877
2005,9,Kasaragod,2249719,1103.4050894117636
2005,10,Kasaragod,2249719,1210.6181682352928
2005,11,Kasaragod,2249719,1598.8656494117636
2005,12,Kasaragod,2249719,214.278942352941
2006,1,Kasaragod,2249719,1670.3618294117637
2006,2,Kasaragod,2249719,1738.438277647058
2006,3,Kasaragod,2249719,1579.4799388235288
2006,4,Kasaragod,2249719,1349.7906564705868
2006,5,Kasaragod,2249719,1042.1214635294104
2006,6,Kasaragod,2249719,1097.4837317647045
2006,7,Kasaragod,2249719,0.0
2006,8,Kasaragod,2249719,209.3600647058823
2006,9,Kasaragod,2249719,4.834267058823528
2006,10,Kasaragod,2249719,1271.1518047058817
2006,11,Kasaragod,2249719,0.9571870588235292
2006,12,Kasaragod,2249719,5.375272941176471
2007,1,Kasaragod,2249719,1586.038143529411
2007,2,Kasaragod,2249719,1974.1828623529404
2007,3,Kasaragod,2249719,0.0
2007,4,Kasaragod,2249719,1148.6079635294118
2007,5,Kasaragod,2249719,974.9087858823533
2007,6,Kasaragod,2249719,0.0
2007,7,Kasaragod,2249719,0.0
2007,8,Kasaragod,2249719,0.0
2007,9,Kasaragod,2249719,39.510787058823496
2007,10,Kasaragod,2249719,40.93404705882352
2007,11,Kasaragod,2249719,1737.9178235294105
2007,12,Kasaragod,2249719,1642.9429376470582
2008,1,Kasaragod,2249719,1645.3948552941165
2008,2,Kasaragod,2249719,1799.7255282352937
2008,3,Kasaragod,2249719,48.537359999999964
2008,4,Kasaragod,2249719,1298.870438823528
2008,5,Kasaragod,2249719,245.09784705882348
2008,6,Kasaragod,2249719,0.0
2008,7,Kasaragod,2249719,0.0
2008,8,Kasaragod,2249719,0.7309658823529415
2008,9,Kasaragod,2249719,384.4299776470588
2008,10,Kasaragod,2249719,1176.202736470587
2008,11,Kasaragod,2249719,1598.2577541176463
2008,12,Kasaragod,2249719,1594.8219599999984
2009,1,Kasaragod,2249719,1446.1361717647064
2009,2,Kasaragod,2249719,1950.3388905882348
2009,3,Kasaragod,2249719,1595.9107305882344
2009,4,Kasaragod,2249719,1477.8712976470588
2009,5,Kasaragod,2249719,0.0
2009,6,Kasaragod,2249719,0.0
2009,7,Kasaragod,2249719,0.0
2009,8,Kasaragod,2249719,31.405302352941177
2009,9,Kasaragod,2249719,0.0
2009,10,Kasaragod,2249719,1661.1653611764684
2009,11,Kasaragod,2249719,1603.838915294117
2009,12,Kasaragod,2249719,58.68015882352936
2010,1,Kasaragod,2249719,1673.8453341176469
2010,2,Kasaragod,2249719,5.691483529411764
2010,3,Kasaragod,2249719,1636.8208729411758
2010,4,Kasaragod,2249719,0.0
2010,5,Kasaragod,2249719,1393.583089411764
2010,6,Kasaragod,2249719,255.09998823529412
2010,7,Kasaragod,2249719,0.0
2010,8,Kasaragod,2249719,0.0
2010,9,Kasaragod,2249719,0.0
2010,10,Kasaragod,2249719,1643.1576529411745
2010,11,Kasaragod,2249719,0.0
2010,12,Kasaragod,2249719,0.0
2011,1,Kasaragod,2249719,1614.1871047058814
2011,2,Kasaragod,2249719,1128.2461305882352
2011,3,Kasaragod,2249719,0.0
2011,4,Kasaragod,2249719,0.0
2011,5,Kasaragod,2249719,83.16255176470588
2011,6,Kasaragod,2249719,0.0
2011,7,Kasaragod,2249719,0.0
2011,8,Kasaragod,2249719,0.0
2011,9,Kasaragod,2249719,1270.587105882353
2011,10,Kasaragod,2249719,59.67527647058817
2011,11,Kasaragod,2249719,1624.985872941176
2011,12,Kasaragod,2249719,53.90776235294113
2012,1,Kasaragod,2249719,1651.6552305882356
2012,2,Kasaragod,2249719,1946.5485811764693
2012,3,Kasaragod,2249719,539.7695329411765
2012,4,Kasaragod,2249719,1305.447638823529
2012,5,Kasaragod,2249719,0.0
2012,6,Kasaragod,2249719,27.57832588235295
2012,7,Kasaragod,2249719,0.0
2012,8,Kasaragod,2249719,0.0
2012,9,Kasaragod,2249719,81.46233176470588
2012,10,Kasaragod,2249719,1618.1611164705882
2012,11,Kasaragod,2249719,1593.5549752941163
2012,12,Kasaragod,2249719,72.52934117647062
2013,1,Kasaragod,2249719,1627.2795388235284
2013,2,Kasaragod,2249719,1996.9812635294109
2013,3,Kasaragod,2249719,946.9096270588235
2013,4,Kasaragod,2249719,2000.7262905882349
2013,5,Kasaragod,2249719,567.7841576470588
2013,6,Kasaragod,2249719,1.3353035294117648
2013,7,Kasaragod,2249719,26.792400000000015
2013,8,Kasaragod,2249719,714.5791305882351
2013,9,Kasaragod,2249719,1357.1505776470592
2013,10,Kasaragod,2249719,1983.5613035294111
2013,11,Kasaragod,2249719,2008.2710223529405
2013,12,Kasaragod,2249719,2024.7478623529405
2014,1,Kasaragod,2249719,2024.7478623529405
2014,2,Kasaragod,2249719,2024.7478623529405
2014,3,Kasaragod,2249719,2004.1721011764698
2014,4,Kasaragod,2249719,1360.0994329411758
2014,5,Kasaragod,2249719,1408.0302847058813
2014,6,Kasaragod,2249719,696.4986141176464
2014,7,Kasaragod,2249719,372.0663141176468
2014,8,Kasaragod,2249719,486.4561023529411
2014,9,Kasaragod,2249719,961.6185352941172
2014,10,Kasaragod,2249719,538.897450588235
2014,11,Kasaragod,2249719,2024.7478623529405
2014,12,Kasaragod,2249719,2024.74786235294
2015,1,Kasaragod,2249719,2024.4118376470583
2015,2,Kasaragod,2249719,2017.8334552941176
2015,3,Kasaragod,2249719,1592.3517317647052
2015,4,Kasaragod,2249719,2012.9582823529406
2015,5,Kasaragod,2249719,1156.134674117647
2015,6,Kasaragod,2249719,904.4476799999998
2015,7,Kasaragod,2249719,805.7491905882342
2015,8,Kasaragod,2249719,912.6913552941171
2015,9,Kasaragod,2249719,1680.898729411764
2015,10,Kasaragod,2249719,1939.1338870588231
2015,11,Kasaragod,2249719,1974.1842317647051
2015,12,Kasaragod,2249719,2024.7478623529405
2016,1,Kasaragod,2249719,2024.7478623529405
2016,2,Kasaragod,2249719,2024.4337623529404
2016,3,Kasaragod,2249719,2024.7478623529405
2016,4,Kasaragod,2249719,1986.4889929411756
2016,5,Kasaragod,2249719,1834.0034188235293
2016,6,Kasaragod,2249719,1268.5825941176463
2016,7,Kasaragod,2249719,131.25044823529407
2016,8,Kasaragod,2249719,1243.720316470588
2016,9,Kasaragod,2249719,1202.2867094117653
2016,10,Kasaragod,2249719,2017.6172682352935
2016,11,Kasaragod,2249719,2024.7478623529405
2016,12,Kasaragod,2249719,2024.7478623529405
2017,1,Kasaragod,2249719,2024.7478623529405
2017,2,Kasaragod,2249719,2023.9831129411755
2017,3,Kasaragod,2249719,2024.1781623529405
2017,4,Kasaragod,2249719,1831.3161070588221
2017,5,Kasaragod,2249719,2023.8316623529406
2017,6,Kasaragod,2249719,1173.430358823529
2017,7,Kasaragod,2249719,359.77106117647065
2017,8,Kasaragod,2249719,561.504896470588
2017,9,Kasaragod,2249719,1538.8206423529411
2017,10,Kasaragod,2249719,2021.7951952941164
2017,11,Kasaragod,2249719,1999.0930905882344
2017,12,Kasaragod,2249719,2024.7478623529405
2018,1,Kasaragod,2249719,2024.6868176470582
2018,2,Kasaragod,2249719,1769.8540694117646
2018,3,Kasaragod,2249719,2024.7478623529405
2018,4,Kasaragod,2249719,2018.4668964705875
2018,5,Kasaragod,2249719,1914.3532447058808
2018,6,Kasaragod,2249719,0.0
2018,7,Kasaragod,2249719,0.11050941176470586
2018,8,Kasaragod,2249719,355.70148000000006
2018,9,Kasaragod,2249719,2013.015169411764
2018,10,Kasaragod,2249719,2024.7478623529405
2018,11,Kasaragod,2249719,2024.7478623529405
2018,12,Kasaragod,2249719,2024.5516623529404
2019,1,Kasaragod,2249719,2024.7478623529405
2019,2,Kasaragod,2249719,2024.7478623529405
2019,3,Kasaragod,2249719,1992.945864705882
2019,4,Kasaragod,2249719,2008.1205388235287
2019,5,Kasaragod,2249719,1581.7276058823522
2019,6,Kasaragod,2249719,1764.2924294117634
2019,7,Kasaragod,2249719,40.63218705882352
2019,8,Kasaragod,2249719,244.2429635294119
2019,9,Kasaragod,2249719,1874.556158823528
2019,10,Kasaragod,2249719,2022.7184964705875
2019,11,Kasaragod,2249719,2024.6947623529404
2019,12,Kasaragod,2249719,2024.5157188235287
2020,1,Kasaragod,2249719,2024.0203235294111
2020,2,Kasaragod,2249719,2024.7478623529405
2020,3,Kasaragod,2249719,2024.2717623529404
2020,4,Kasaragod,2249719,1838.5102552941166
2020,5,Kasaragod,2249719,1980.77630117647
2020,6,Kasaragod,2249719,219.39545647058816
2020,7,Kasaragod,2249719,1381.2744847058802
2020,8,Kasaragod,2249719,4.911423529411763
2020,9,Kasaragod,2249719,776.5758352941175
2020,10,Kasaragod,2249719,1600.0997752941153
2020,11,Kasaragod,2249719,2024.6275411764695
2020,12,Kasaragod,2249719,2024.7478623529405
2021,1,Kasaragod,2249719,2024.7478623529405
2021,2,Kasaragod,2249719,2024.6911623529406
2021,3,Kasaragod,2249719,2024.5975623529405
2021,4,Kasaragod,2249719,2005.4141329411757
2021,5,Kasaragod,2249719,1008.0047505882346
2021,6,Kasaragod,2249719,1543.1267823529397
2021,7,Kasaragod,2249719,569.6466070588234
2021,8,Kasaragod,2249719,1074.4183447058824
2021,9,Kasaragod,2249719,1868.598688235294
2021,10,Kasaragod,2249719,1909.8818717647061
2021,11,Kasaragod,2249719,1298.0766776470584
2021,12,Kasaragod,2249719,2024.7478623529405
2022,1,Kasaragod,0,0.0
2022,2,Kasaragod,0,0.0
2022,3,Kasaragod,0,0.0
2022,4,Kasaragod,0,0.0
2022,5,Kasaragod,0,0.0
2022,6,Kasaragod,0,0.0
2022,7,Kasaragod,0,0.0
2022,8,Kasaragod,0,0.0
2022,9,Kasaragod,0,0.0
2022,10,Kasaragod,0,0.0
2022,11,Kasaragod,0,0.0
2022,12,Kasaragod,0,0.0
2023,1,Kasaragod,0,0.0
2023,2,Kasaragod,0,0.0
2023,3,Kasaragod,0,0.0
2023,4,Kasaragod,0,0.0
2023,5,Kasaragod,0,0.0
2023,6,Kasaragod,0,0.0
2023,7,Kasaragod,0,0.0
2023,8,Kasaragod,0,0.0
2023,9,Kasaragod,0,0.0
2023,10,Kasaragod,0,0.0
2023,11,Kasaragod,0,0.0
2023,12,Kasaragod,0,0.0
2000,1,Kottayam,2420977,2150.780057647058
2000,2,Kottayam,2420977,0.0
2000,3,Kottayam,2420977,0.0
2000,4,Kottayam,2420977,1578.4111552941154
2000,5,Kottayam,2420977,238.16779058823542
2000,6,Kottayam,2420977,189.02346705882357
2000,7,Kottayam,2420977,0.0
2000,8,Kottayam,2420977,0.0
2000,9,Kottayam,2420977,1679.0467447058788
2000,10,Kottayam,2420977,2170.0227917647053
2000,11,Kottayam,2420977,2074.0467917647047
2000,12,Kottayam,2420977,0.0
2001,1,Kottayam,2420977,2173.921365882352
2001,2,Kottayam,2420977,0.0
2001,3,Kottayam,2420977,2176.5998258823524
2001,4,Kottayam,2420977,0.0
2001,5,Kottayam,2420977,361.96910470588244
2001,6,Kottayam,2420977,0.0
2001,7,Kottayam,2420977,9.888529411764708
2001,8,Kottayam,2420977,835.6112823529411
2001,9,Kottayam,2420977,423.45725647058833
2001,10,Kottayam,2420977,1028.0010988235294
2001,11,Kottayam,2420977,2105.0934494117614
2001,12,Kottayam,2420977,0.0
2002,1,Kottayam,2420977,0.0
2002,2,Kottayam,2420977,2175.848114117647
2002,3,Kottayam,2420977,0.0
2002,4,Kottayam,2420977,0.0
2002,5,Kottayam,2420977,1831.4004282352917
2002,6,Kottayam,2420977,0.0
2002,7,Kottayam,2420977,0.0
2002,8,Kottayam,2420977,0.0
2002,9,Kottayam,2420977,2061.8101588235268
2002,10,Kottayam,2420977,0.0
2002,11,Kottayam,2420977,0.0
2002,12,Kottayam,2420977,1802.8401529411758
2003,1,Kottayam,2420977,1956.2588752941174
2003,2,Kottayam,2420977,2092.4818305882322
2003,3,Kottayam,2420977,0.0
2003,4,Kottayam,2420977,0.0
2003,5,Kottayam,2420977,536.914309411765
2003,6,Kottayam,2420977,0.0
2003,7,Kottayam,2420977,0.0
2003,8,Kottayam,2420977,0.0
2003,9,Kottayam,2420977,0.0
2003,10,Kottayam,2420977,531.1387835294117
2003,11,Kottayam,2420977,1656.6869294117616
2003,12,Kottayam,2420977,2175.7920882352937
2004,1,Kottayam,2420977,1507.7505776470573
2004,2,Kottayam,2420977,0.0
2004,3,Kottayam,2420977,1968.3229094117626
2004,4,Kottayam,2420977,1014.143604705881
2004,5,Kottayam,2420977,0.0
2004,6,Kottayam,2420977,0.0
2004,7,Kottayam,2420977,0.0
2004,8,Kottayam,2420977,20.429103529411766
2004,9,Kottayam,2420977,640.9395458823531
2004,10,Kottayam,2420977,0.0
2004,11,Kottayam,2420977,1113.3104964705863
2004,12,Kottayam,2420977,2169.2204717647055
2005,1,Kottayam,2420977,1952.1588917647034
2005,2,Kottayam,2420977,2178.583425882353
2005,3,Kottayam,2420977,1973.2603058823508
2005,4,Kottayam,2420977,1688.1101894117617
2005,5,Kottayam,2420977,0.0
2005,6,Kottayam,2420977,0.0
2005,7,Kottayam,2420977,0.0
2005,8,Kottayam,2420977,0.0
2005,9,Kottayam,2420977,1371.6385658823513
2005,10,Kottayam,2420977,0.4995
2005,11,Kottayam,2420977,13.028357647058819
2005,12,Kottayam,2420977,1991.8578247058797
2006,1,Kottayam,2420977,1972.1286635294089
2006,2,Kottayam,2420977,0.0
2006,3,Kottayam,2420977,1962.54238588235
2006,4,Kottayam,2420977,0.0
2006,5,Kottayam,2420977,0.0
2006,6,Kottayam,2420977,0.0
2006,7,Kottayam,2420977,0.0
2006,8,Kottayam,2420977,1035.244132941176
2006,9,Kottayam,2420977,0.0
2006,10,Kottayam,2420977,615.9800505882353
2006,11,Kottayam,2420977,398.02841294117655
2006,12,Kottayam,2420977,1968.8082988235271
2007,1,Kottayam,2420977,2177.7175694117645
2007,2,Kottayam,2420977,1967.8646858823508
2007,3,Kottayam,2420977,2162.3986341176465
2007,4,Kottayam,2420977,1872.2502847058784
2007,5,Kottayam,2420977,0.0
2007,6,Kottayam,2420977,0.0
2007,7,Kottayam,2420977,0.0
2007,8,Kottayam,2420977,1093.627411764706
2007,9,Kottayam,2420977,1216.9675552941173
2007,10,Kottayam,2420977,1646.9617835294093
2007,11,Kottayam,2420977,1950.9810247058804
2007,12,Kottayam,2420977,2139.987825882353
2008,1,Kottayam,2420977,2170.8123070588235
2008,2,Kottayam,2420977,2167.1699258823523
2008,3,Kottayam,2420977,1936.2896964705847
2008,4,Kottayam,2420977,0.0
2008,5,Kottayam,2420977,342.77603647058817
2008,6,Kottayam,2420977,0.0
2008,7,Kottayam,2420977,221.87380235294117
2008,8,Kottayam,2420977,1141.9722105882347
2008,9,Kottayam,2420977,1552.2531176470568
2008,10,Kottayam,2420977,9.35178
2008,11,Kottayam,2420977,1082.373712941175
2008,12,Kottayam,2420977,1924.7087329411738
2009,1,Kottayam,2420977,2022.8843541176452
2009,2,Kottayam,2420977,2026.0017847058807
