Year,Month,District,Flood Events,Flood Extent (sq km)
2001,8,Cachar,4669862,1237.5929964705888
2001,9,Cachar,4669862,1510.1642541176468
2001,10,Cachar,4669862,4156.663679999998
2001,11,Cachar,4669862,1673.927152941175
2001,12,Cachar,4669862,2810.8009588235236
2002,1,Cachar,4669862,4042.29792705882
2002,2,Cachar,4669862,4176.24630705882
2002,3,Cachar,4669862,4097.404736470581
2002,4,Cachar,4669862,1609.2636105882336
2002,5,Cachar,4669862,4147.74208235294
2002,6,Cachar,4669862,1276.6936658823536
2002,7,Cachar,4669862,0.0
2002,8,Cachar,4669862,2363.9627576470575
2002,9,Cachar,4669862,2295.8709247058805
2002,10,Cachar,4669862,4200.030642352937
2002,11,Cachar,4669862,4194.794054117643
2002,12,Cachar,4669862,4146.982027058821
2003,1,Cachar,4669862,3638.4191470588153
2003,2,Cachar,4669862,1538.588311764704
2003,3,Cachar,4669862,3871.51227529411
2003,4,Cachar,4669862,1892.685402352939
2003,5,Cachar,4669862,2812.180291764704
2003,6,Cachar,4669862,0.0
2003,7,Cachar,4669862,0.0
2003,8,Cachar,4669862,45.70726235294119
2003,9,Cachar,4669862,0.0
2003,10,Cachar,4669862,1422.849868235294
2003,11,Cachar,4669862,4189.618521176467
2003,12,Cachar,4669862,4164.867772941173
2004,1,Cachar,4669862,1015.7664600000007
2004,2,Cachar,4669862,4095.5022564705846
2004,3,Cachar,4669862,4019.085642352933
2004,4,Cachar,4669862,4167.556595294114
2004,5,Cachar,4669862,3468.252942352938
2004,6,Cachar,4669862,510.00784588235285
2004,7,Cachar,4669862,0.0
2004,8,Cachar,4669862,2754.1755776470573
2004,9,Cachar,4669862,3222.0230682352926
2004,10,Cachar,4669862,4201.164596470584
2004,11,Cachar,4669862,4194.347692941174
2004,12,Cachar,4669862,3236.2276694117622
2005,1,Cachar,4669862,3666.3765599999956
2005,2,Cachar,4669862,4049.2669941176428
2005,3,Cachar,4669862,3371.9124352941117
2005,4,Cachar,4669862,3189.225794117647
2005,5,Cachar,4669862,4127.212496470583
2005,6,Cachar,4669862,3554.5167776470566
2005,7,Cachar,4669862,3390.018892941173
2005,8,Cachar,4669862,374.41915411764717
2005,9,Cachar,4669862,4035.0236611764653
2005,10,Cachar,4669862,4100.892335294114
2005,11,Cachar,4669862,4189.884070588231
2005,12,Cachar,4669862,1389.3602752941156
2006,1,Cachar,4669862,4114.664403529408
2006,2,Cachar,4669862,4089.26310705882
2006,3,Cachar,4669862,4142.9300894117605
2006,4,Cachar,4669862,3495.5544035294092
2006,5,Cachar,4669862,2060.7465776470585
2006,6,Cachar,4669862,0.0
2006,7,Cachar,4669862,1883.8086423529414
2006,8,Cachar,4669862,3337.3500423529385
2006,9,Cachar,4669862,1860.2584023529357
2006,10,Cachar,4669862,4199.617475294113
2006,11,Cachar,4669862,4184.075823529408
2006,12,Cachar,4669862,4143.672723529408
2007,1,Cachar,4669862,4032.296989411762
2007,2,Cachar,4669862,4121.864089411761
2007,3,Cachar,4669862,4202.708774117643
2007,4,Cachar,4669862,3991.4018117646983
2007,5,Cachar,4669862,11.138008235294118
2007,6,Cachar,4669862,380.4575258823529
2007,7,Cachar,4669862,1473.4786694117638
2007,8,Cachar,4669862,3480.3265411764637
2007,9,Cachar,4669862,3763.607904705878
2007,10,Cachar,4669862,4138.55342823529
2007,11,Cachar,4669862,4173.338357647056
2007,12,Cachar,4669862,4046.8692458823507
2008,1,Cachar,4669862,2868.739644705882
