Year,District,Tree Cover (%)
2009,Betul,13.763494758032333
2010,Betul,7.239544939942112
2011,Betul,6.041611221016386
2012,Betul,8.030898085293881
2013,Betul,8.633169295293525
2014,Betul,12.308701379833126
2015,Betul,12.033388296978103
2016,Betul,6.266360934020381
2017,Betul,6.628202205909512
2018,Betul,6.5109812569226255
2019,Betul,9.80337048890135
2020,Betul,11.487111622927886
2000,Bhind,4.304037783576773
2001,Bhind,2.6875037245670903
2002,Bhind,2.4495860241696974
2003,Bhind,2.0315741353515557
2004,Bhind,2.414781905033731
2005,Bhind,3.2735431845911123
2006,Bhind,3.333104893218626
2007,Bhind,2.198062676230834
2008,Bhind,4.45535773094668
2009,Bhind,2.116291570089299
2010,Bhind,3.328870648529464
2011,Bhind,2.8587434408413346
2012,Bhind,3.8995164727800806
2013,Bhind,6.340659491451533
2014,Bhind,4.137349096223992
2015,Bhind,3.4909067635001794
2016,Bhind,3.6050545511857424
2017,Bhind,2.8935667709022757
2018,Bhind,5.396252771862036
2019,Bhind,5.731155650834775
2020,Bhind,6.825753577936768
2000,Bhopal,7.042066070773015
2001,Bhopal,8.03758048543021
2002,Bhopal,9.001650665983716
2003,Bhopal,6.45754809399401
2004,Bhopal,10.045403512103663
2005,Bhopal,9.490409286258318
2006,Bhopal,8.020194161383442
2007,Bhopal,6.89769147491369
2008,Bhopal,6.575848386145506
2009,Bhopal,13.143873411271613
2010,Bhopal,5.3101824392142305
2011,Bhopal,5.3000925469605615
2012,Bhopal,6.584713903509099
2013,Bhopal,13.72194218890949
2014,Bhopal,10.437660193506073
2015,Bhopal,10.90550848335994
2016,Bhopal,6.4589586995814665
2017,Bhopal,10.439704719025693
2018,Bhopal,5.649018995531129
2019,Bhopal,9.304175914118563
2020,Bhopal,14.193277038390272
2000,Chhatarpur,5.713071406582082
2001,Chhatarpur,4.573553726602957
2002,Chhatarpur,5.810863406647411
2003,Chhatarpur,4.604105494294546
2004,Chhatarpur,5.061824100276661
2005,Chhatarpur,6.336715880251658
2006,Chhatarpur,5.009681320807599
2007,Chhatarpur,3.6618636154550264
2008,Chhatarpur,5.594869357408652
2009,Chhatarpur,5.415121652122462
2010,Chhatarpur,4.041809509271509
2011,Chhatarpur,2.89686650761892
2012,Chhatarpur,4.259051298767923
2013,Chhatarpur,9.357869978726125
2014,Chhatarpur,6.459883976493058
2015,Chhatarpur,5.391504032437156
2016,Chhatarpur,3.55122754871625
2017,Chhatarpur,3.9594490542649496
2018,Chhatarpur,2.969524505792243
2019,Chhatarpur,5.731602289429788
2020,Chhatarpur,7.57782248903761
2000,Chhindwara,8.487537767452348
2001,Chhindwara,9.035147882907776
2002,Chhindwara,9.345497679046636
2003,Chhindwara,7.363234938176108
2004,Chhindwara,9.116724965895193
2005,Chhindwara,8.878762092704706
2006,Chhindwara,9.78372417882299
2007,Chhindwara,8.273864281975271
2008,Chhindwara,6.928382186236794
2009,Chhindwara,12.389335904655905
2010,Chhindwara,7.396562567865108
2011,Chhindwara,6.599398745305707
2012,Chhindwara,7.5239574939553195
2013,Chhindwara,10.060665051069108
2014,Chhindwara,12.38850277340664
2015,Chhindwara,12.612864335634068
2016,Chhindwara,6.049610037308572
2017,Chhindwara,7.807638492429314
2018,Chhindwara,9.239795408819633
2019,Chhindwara,11.676191599153693
2020,Chhindwara,11.835837141072446
2000,Damoh,5.642649357431611
2001,Damoh,5.5476974439978886
2002,Damoh,6.241363880262673
2003,Damoh,5.695787341090179
2004,Damoh,6.147672936952956
2005,Damoh,7.033022392096685
2006,Damoh,6.552542934130263
2007,Damoh,4.509919882871887
2008,Damoh,5.793325136764151
2009,Damoh,6.903144049638454
2010,Damoh,3.9941336261212075
2011,Damoh,3.5771411510968747
2012,Damoh,4.626889479791791
2013,Damoh,9.67965475214212
2014,Damoh,7.388976522105091
2015,Damoh,6.9738411607975825
2016,Damoh,4.5146547509265
2017,Damoh,5.391745842494105
2018,Damoh,3.5812593314585137
2019,Damoh,6.968716684216278
2020,Damoh,6.967126643801533
2000,Datia,5.102924542869166
2001,Datia,3.12396097913959
2002,Datia,3.1220836222044035
2003,Datia,3.78258596332357
2004,Datia,3.2469933881203614
2005,Datia,4.155777752448918
2006,Datia,3.675034952091842
2007,Datia,3.0002429479732355
2008,Datia,5.438973525642166
2009,Datia,3.1745948920972897
2010,Datia,3.3899457880942876
2011,Datia,2.9019466162784875
2012,Datia,5.136150553848183
2013,Datia,8.615736475692852
2014,Datia,5.43398594666229
2015,Datia,3.981032629969322
2016,Datia,3.902205598120825
2017,Datia,4.341839998020169
2018,Datia,5.650927332762389
2019,Datia,5.643532582041997
2020,Datia,8.38445767354833
2000,Dewas,5.489867129374691
2001,Dewas,6.391586077231747
2002,Dewas,8.81455433155755
2003,Dewas,6.106882652306994
2004,Dewas,10.009930151076553
2005,Dewas,7.524050357296445
2006,Dewas,8.503341895192188
2007,Dewas,6.265450504714725
2008,Dewas,5.76194058271903
2009,Dewas,12.859882603892498
2010,Dewas,5.913107100388122
2011,Dewas,5.202019221334285
2012,Dewas,6.13087631026603
2013,Dewas,11.030446767477573
2014,Dewas,9.228981439122418
2015,Dewas,11.894912308908346
2016,Dewas,6.196169998594175
2017,Dewas,7.397240088554537
2018,Dewas,4.434548511461168
2019,Dewas,9.452339028898312
2020,Dewas,13.219209088256566
2000,Dhar,5.89257680947519
2001,Dhar,5.870674209257487
2002,Dhar,6.028942721716256
2003,Dhar,5.0505758802510945
2004,Dhar,8.095481828228982
2005,Dhar,8.553391140619798
2006,Dhar,6.824825270898799
2007,Dhar,6.9508246170003565
2008,Dhar,6.561328623932337
2009,Dhar,11.814428396733138
2010,Dhar,6.50638894301036
2011,Dhar,5.3447881019348715
2012,Dhar,5.8530018545625495
2013,Dhar,8.676958850470957
2014,Dhar,8.918500163474594
2015,Dhar,8.930162314467415
2016,Dhar,6.782880183935296
2017,Dhar,7.36434099748932
2018,Dhar,4.943660154881778
2019,Dhar,6.514984432443351
2020,Dhar,11.85990597850793
2000,Gwalior,4.7385318871548785
2001,Gwalior,4.280719399208514
2002,Gwalior,3.588719345208249
2003,Gwalior,3.848349713412896
2004,Gwalior,3.8001691365358066
2005,Gwalior,4.865415532018297
2006,Gwalior,5.109147451573334
2007,Gwalior,3.2915586018560647
2008,Gwalior,5.99000802289611
2009,Gwalior,3.809601439492706
2010,Gwalior,3.295036218747353
2011,Gwalior,3.110681251880368
2012,Gwalior,5.212615618418721
2013,Gwalior,9.03473798301306
2014,Gwalior,5.801129184056037
2015,Gwalior,4.456496617269276
2016,Gwalior,4.5296984085351255
2017,Gwalior,5.014087125566039
2018,Gwalior,5.058204568422182
2019,Gwalior,5.909626511043054
2020,Gwalior,7.040711569170476
2000,Indore,5.785463784373813
2001,Indore,5.581536513894615
2002,Indore,8.226582524052356
2003,Indore,4.998006007352675
2004,Indore,8.187244306313604
2005,Indore,7.838340114153994
2006,Indore,7.724614482836412
2007,Indore,6.3074229628875935
2008,Indore,4.531780814902623
2009,Indore,11.805411784625704
2010,Indore,6.277428183162192
2011,Indore,5.317797537774327
2012,Indore,6.347123116589277
2013,Indore,8.373221952096667
2014,Indore,8.975079013458062
2015,Indore,10.193638046966774
2016,Indore,5.978893758530809
2017,Indore,7.998345798094161
2018,Indore,4.935141721343442
2019,Indore,8.134077089822622
2020,Indore,14.532803877997347
2000,Jhabua,4.5659759387279
2001,Jhabua,4.013335450643434
2002,Jhabua,4.260175865734075
2003,Jhabua,4.2073040526249486
2004,Jhabua,5.722127069298105
2005,Jhabua,7.114165138177857
2006,Jhabua,4.574029545816969
2007,Jhabua,5.177225127222092
2008,Jhabua,4.401841526011226
2009,Jhabua,7.580102444892673
2010,Jhabua,4.45460711776493
2011,Jhabua,3.711273942340226
2012,Jhabua,4.527995131966028
2013,Jhabua,6.543402165928169
2014,Jhabua,5.586348821056391
2015,Jhabua,6.528899881701978
2016,Jhabua,4.368740496291267
2017,Jhabua,4.735827222158109
2018,Jhabua,3.335550993256418
2019,Jhabua,4.955958170670774
2020,Jhabua,7.980604594340524
2000,Narsinghpur,8.817647307361693
2001,Narsinghpur,10.836901188143436
2002,Narsinghpur,9.285624974031126
2003,Narsinghpur,8.045557098153711
2004,Narsinghpur,9.201483851253027
2005,Narsinghpur,10.03852897496659
2006,Narsinghpur,10.586993624232784
2007,Narsinghpur,9.248347414533214
2008,Narsinghpur,10.017733879084647
2009,Narsinghpur,11.772288317849002
2010,Narsinghpur,7.936657479451487
2011,Narsinghpur,8.777007160487809
2012,Narsinghpur,7.5617868417643175
2013,Narsinghpur,14.893686312674001
2014,Narsinghpur,13.65688898254734
2015,Narsinghpur,13.461250388108853
2016,Narsinghpur,8.550108074399795
2017,Narsinghpur,11.022458857831808
2018,Narsinghpur,9.551240975318636
2019,Narsinghpur,10.963193342988646
