Year,Month,District,Flood Events,Flood Extent (sq km)
2003,10,Katni,7513479,5048.737672941179
2003,11,Katni,7513479,6172.704254117645
2003,12,Katni,7513479,6126.386368235292
2004,1,Katni,7513479,2403.017537647059
2004,2,Katni,7513479,6120.881548235292
2004,3,Katni,7513479,6762.155311764704
2004,4,Katni,7513479,6762.155311764703
2004,5,Katni,7513479,6762.155311764704
2004,6,Katni,7513479,5047.102983529408
2004,7,Katni,7513479,2883.3852105882356
2004,8,Katni,7513479,0.1719
2004,9,Katni,7513479,6730.112159999997
2004,10,Katni,7513479,6662.382995294115
2004,11,Katni,7513479,6761.576347058821
2004,12,Katni,7513479,6750.511298823527
2005,1,Katni,7513479,6068.869471764706
2005,2,Katni,7513479,6760.996598823526
2005,3,Katni,7513479,6762.149911764702
2005,4,Katni,7513479,6762.0248117647025
2005,5,Katni,7513479,6077.98216235294
2005,6,Katni,7513479,6728.554863529409
2005,7,Katni,7513479,2944.321658823529
2005,8,Katni,7513479,2364.9134082352934
2005,9,Katni,7513479,5859.065685882354
2005,10,Katni,7513479,6190.166798823528
2005,11,Katni,7513479,6761.783230588233
2005,12,Katni,7513479,6287.062277647061
2006,1,Katni,7513479,6033.3468952941175
2006,2,Katni,7513479,6762.003211764702
2006,3,Katni,7513479,4336.467497647057
2006,4,Katni,7513479,6762.155311764704
2006,5,Katni,7513479,6762.155311764703
2006,6,Katni,7513479,6731.23242705882
2006,7,Katni,7513479,0.0
2006,8,Katni,7513479,0.0
2006,9,Katni,7513479,6727.999821176468
2006,10,Katni,7513479,6762.155311764704
2006,11,Katni,7513479,6747.683671764702
2006,12,Katni,7513479,6756.640708235292
2007,1,Katni,7513479,6708.340281176468
2007,2,Katni,7513479,6752.325487058822
2007,3,Katni,7513479,6761.932111764702
2007,4,Katni,7513479,6762.155311764704
2007,5,Katni,7513479,6636.388941176468
2007,6,Katni,7513479,5979.194530588234
2007,7,Katni,7513479,293.74606941176444
2007,8,Katni,7513479,0.0
2007,9,Katni,7513479,6575.323171764702
2007,10,Katni,7513479,6435.526637647059
2007,11,Katni,7513479,6190.05396352941
2007,12,Katni,7513479,5508.287025882353
2008,1,Katni,7513479,6296.492897647056
2008,2,Katni,7513479,6582.356632941175
2008,3,Katni,7513479,6420.928027058822
2008,4,Katni,7513479,6762.155311764703
2008,5,Katni,7513479,6762.155311764704
2008,6,Katni,7513479,6037.7055176470585
2008,7,Katni,7513479,0.0
2008,8,Katni,7513479,1348.993863529412
2008,9,Katni,7513479,6442.900238823527
2008,10,Katni,7513479,6312.349207058821
2008,11,Katni,7513479,6762.098611764703
2008,12,Katni,7513479,6756.2859741176435
2009,1,Katni,7513479,3968.3783011764676
2009,2,Katni,7513479,6760.946255294116
2009,3,Katni,7513479,6762.097711764703
2009,4,Katni,7513479,6762.155311764704
2009,5,Katni,7513479,6762.112111764704
2009,6,Katni,7513479,6601.9589894117635
2009,7,Katni,7513479,1522.0920529411762
2009,8,Katni,7513479,5397.924028235295
2009,9,Katni,7513479,6715.485102352939
2009,10,Katni,7513479,6762.149911764704
2009,11,Katni,7513479,6759.41590588235
2009,12,Katni,7513479,6716.5006376470565
2010,1,Katni,7513479,6750.089982352939
2010,2,Katni,7513479,6412.202908235294
2010,3,Katni,7513479,6212.937014117645
2010,4,Katni,7513479,6762.137311764703
2010,5,Katni,7513479,6762.155311764704
2010,6,Katni,7513479,6244.957224705884
2010,7,Katni,7513479,1877.349285882353
2010,8,Katni,7513479,4481.827302352942
2010,9,Katni,7513479,5998.173649411766
2010,10,Katni,7513479,4032.2471329411733
2010,11,Katni,7513479,5399.292349411765
2010,12,Katni,7513479,6745.573595294114
2011,1,Katni,7513479,6753.422957647057
2011,2,Katni,7513479,6759.498430588233
2011,3,Katni,7513479,6536.628755294117
2011,4,Katni,7513479,5625.030808235294
2011,5,Katni,7513479,5989.2758541176445
2011,6,Katni,7513479,6474.31372235294
2011,7,Katni,7513479,1297.8511164705874
2011,8,Katni,7513479,4142.989288235296
2011,9,Katni,7513479,0.0
2011,10,Katni,7513479,6762.147211764703
2011,11,Katni,7513479,3527.890842352938
2011,12,Katni,7513479,6660.740152941174
2012,1,Katni,7513479,6399.61952470588
2012,2,Katni,7513479,5823.819331764708
2012,3,Katni,7513479,6284.666279999998
2012,4,Katni,7513479,6280.491822352941
2012,5,Katni,7513479,5757.832327058824
2012,6,Katni,7513479,5739.3549741176475
2012,7,Katni,7513479,0.0
2012,8,Katni,7513479,0.0
2012,9,Katni,7513479,4524.86413764706
2012,10,Katni,7513479,6453.218717647059
2012,11,Katni,7513479,6410.248334117648
2012,12,Katni,7513479,5817.253690588234
2013,1,Katni,7513479,5584.371688235296
2013,2,Katni,7513479,2544.9180141176466
2013,3,Katni,7513479,6229.765429411766
2013,4,Katni,7513479,6743.3459188235265
2013,5,Katni,7513479,6762.153511764703
2013,6,Katni,7513479,318.9702599999999
2013,7,Katni,7513479,287.6356411764705
2013,8,Katni,7513479,3.7514858823529393
2013,9,Katni,7513479,6497.876311764704
2013,10,Katni,7513479,6762.155311764703
2013,11,Katni,7513479,6756.754097647056
2013,12,Katni,7513479,6760.794868235291
2014,1,Katni,7513479,4257.013979999996
2014,2,Katni,7513479,6757.087256470586
2014,3,Katni,7513479,6762.155311764703
2014,4,Katni,7513479,6761.972611764703
2014,5,Katni,7513479,6762.155311764703
2014,6,Katni,7513479,6015.117483529411
2014,7,Katni,7513479,4860.838185882351
2014,8,Katni,7513479,5227.882577647057
2014,9,Katni,7513479,6720.502637647057
2014,10,Katni,7513479,6753.992431764703
2014,11,Katni,7513479,6762.0770117647035
2014,12,Katni,7513479,6753.600811764704
2015,1,Katni,7513479,6146.430310588234
2015,2,Katni,7513479,6739.911741176467
2015,3,Katni,7513479,6761.432911764704
2015,4,Katni,7513479,6762.155311764704
2015,5,Katni,7513479,6758.087749411762
2015,6,Katni,7513479,6722.007970588233
2015,7,Katni,7513479,605.7643411764707
2015,8,Katni,7513479,6032.113369411763
2015,9,Katni,7513479,6762.100574117645
2015,10,Katni,7513479,6762.155311764704
2015,11,Katni,7513479,6762.152611764703
2015,12,Katni,7513479,6759.860714117645
2016,1,Katni,7513479,6656.005207058821
2016,2,Katni,7513479,6759.763178823527
2016,3,Katni,7513479,6762.155311764703
2016,4,Katni,7513479,6762.155311764703
2016,5,Katni,7513479,6762.155311764704
2016,6,Katni,7513479,6762.155311764703
2016,7,Katni,7513479,0.2646
2016,8,Katni,7513479,1588.79036117647
2016,9,Katni,7513479,5139.882328235293
2016,10,Katni,7513479,6762.155311764702
2016,11,Katni,7513479,6762.010411764702
2016,12,Katni,7513479,6756.073478823526
2017,1,Katni,7513479,4865.96506941176
2017,2,Katni,7513479,6762.114811764703
2017,3,Katni,7513479,6762.153472941174
2017,4,Katni,7513479,6762.155311764703
2017,5,Katni,7513479,6762.155311764703
2017,6,Katni,7513479,6739.153510588232
2017,7,Katni,7513479,528.3410152941178
2017,8,Katni,7513479,2567.8132164705876
2017,9,Katni,7513479,6250.415339999997
2017,10,Katni,7513479,6762.155311764704
2017,11,Katni,7513479,6762.155311764703
2017,12,Katni,7513479,6717.439641176468
2018,1,Katni,7513479,6758.293598823526
2018,2,Katni,7513479,6760.651263529409
2018,3,Katni,7513479,6762.155311764703
2018,4,Katni,7513479,6762.155311764703
2018,5,Katni,7513479,6762.155311764703
2018,6,Katni,7513479,6749.085416470585
2018,7,Katni,7513479,5566.711087058824
2018,8,Katni,7513479,1845.3611505882343
2018,9,Katni,7513479,6755.947934117645
2018,10,Katni,7513479,6762.155311764703
2018,11,Katni,7513479,6762.052097647056
2018,12,Katni,7513479,6753.230159999997
2019,1,Katni,7513479,6696.862065882351
2019,2,Katni,7513479,6761.060819999998
2019,3,Katni,7513479,6762.155311764703
2019,4,Katni,7513479,6762.155311764704
2019,5,Katni,7513479,6762.155311764703
2019,6,Katni,7513479,6623.521139999996
2019,7,Katni,7513479,5694.318427058824
2019,8,Katni,7513479,212.20240941176482
2019,9,Katni,7513479,5962.90446
2019,10,Katni,7513479,6737.0826105882325
2019,11,Katni,7513479,6758.300611764703
2019,12,Katni,7513479,6658.11448235294
2020,1,Katni,7513479,6689.300234117645
2020,2,Katni,7513479,6744.0455329411725
2020,3,Katni,7513479,6762.151383529409
2020,4,Katni,7513479,6762.155311764703
2020,5,Katni,7513479,6762.155311764703
2020,6,Katni,7513479,6139.968434117645
2020,7,Katni,7513479,2352.6564811764706
2020,8,Katni,7513479,4478.101754117647
2020,9,Katni,7513479,6225.243723529411
2020,10,Katni,7513479,6762.155311764704
2020,11,Katni,7513479,6754.957457647055
2020,12,Katni,7513479,6579.540617647059
2021,1,Katni,7513479,6754.9523788235265
2021,2,Katni,7513479,6760.336648235292
2021,3,Katni,7513479,6762.154411764703
2021,4,Katni,7513479,6762.155311764703
2021,5,Katni,7513479,6762.155311764704
2021,6,Katni,7513479,6505.747916470588
2021,7,Katni,7513479,3854.110245882353
2021,8,Katni,7513479,1.1597611764705882
2021,9,Katni,7513479,4051.871001176468
2021,10,Katni,7513479,6762.155311764703
2021,11,Katni,7513479,6759.82038705882
2021,12,Katni,7513479,5663.943434117647
2022,1,Katni,0,0.0
2022,2,Katni,0,0.0
2022,3,Katni,0,0.0
2022,4,Katni,0,0.0
2022,5,Katni,0,0.0
2022,6,Katni,0,0.0
2022,7,Katni,0,0.0
2022,8,Katni,0,0.0
2022,9,Katni,0,0.0
2022,10,Katni,0,0.0
2022,11,Katni,0,0.0
2022,12,Katni,0,0.0
2023,1,Katni,0,0.0
2023,2,Katni,0,0.0
2023,3,Katni,0,0.0
2023,4,Katni,0,0.0
2023,5,Katni,0,0.0
2023,6,Katni,0,0.0
2023,7,Katni,0,0.0
2023,8,Katni,0,0.0
2023,9,Katni,0,0.0
2023,10,Katni,0,0.0
2023,11,Katni,0,0.0
2023,12,Katni,0,0.0
2000,1,Neemuch,5099348,4556.135241176467
2000,2,Neemuch,5099348,4587.423942352939
2000,3,Neemuch,5099348,4589.442338823526
2000,4,Neemuch,5099348,4589.454938823526
2000,5,Neemuch,5099348,4589.454938823527
2000,6,Neemuch,5099348,4503.164230588232
2000,7,Neemuch,5099348,2512.249987058823
2000,8,Neemuch,5099348,2331.6932011764693
2000,9,Neemuch,5099348,4575.966547058822
2000,10,Neemuch,5099348,4589.454938823526
2000,11,Neemuch,5099348,0.0
2000,12,Neemuch,5099348,4581.794241176468
2001,1,Neemuch,5099348,4576.9307152941155
2001,2,Neemuch,5099348,4586.549417647056
2001,3,Neemuch,5099348,0.0
2001,4,Neemuch,5099348,4589.454938823527
2001,5,Neemuch,5099348,0.0
2001,6,Neemuch,5099348,665.3200764705883
2001,7,Neemuch,5099348,2283.962438823529
2001,8,Neemuch,5099348,3805.6916788235294
2001,9,Neemuch,5099348,4576.580774117644
2001,10,Neemuch,5099348,0.0
2001,11,Neemuch,5099348,4589.454938823526
2001,12,Neemuch,5099348,4578.106189411762
2002,1,Neemuch,5099348,0.0
2002,2,Neemuch,5099348,4580.80510588235
2002,3,Neemuch,5099348,4589.073850588232
2002,4,Neemuch,5099348,0.0
2002,5,Neemuch,5099348,4589.417138823527
2002,6,Neemuch,5099348,0.0
2002,7,Neemuch,5099348,4098.295739999999
2002,8,Neemuch,5099348,0.0
2002,9,Neemuch,5099348,4006.903376470588
2002,10,Neemuch,5099348,4589.454938823527
2002,11,Neemuch,5099348,1414.8156635294104
2002,12,Neemuch,5099348,4580.357721176468
2003,1,Neemuch,5099348,4408.856431764703
2003,2,Neemuch,5099348,4588.799258823527
2003,3,Neemuch,5099348,4586.583102352938
2003,4,Neemuch,5099348,0.0
2003,5,Neemuch,5099348,4589.454938823526
2003,6,Neemuch,5099348,0.0
2003,7,Neemuch,5099348,0.0
2003,8,Neemuch,5099348,0.0
2003,9,Neemuch,5099348,143.77466470588234
2003,10,Neemuch,5099348,4095.8187599999983
2003,11,Neemuch,5099348,4537.951849411762
2003,12,Neemuch,5099348,4293.347925882353
2004,1,Neemuch,5099348,4574.337416470586
2004,2,Neemuch,5099348,4049.8748152941157
2004,3,Neemuch,5099348,4088.816897647058
2004,4,Neemuch,5099348,4047.3776929411747
2004,5,Neemuch,5099348,4588.564348235292
2004,6,Neemuch,5099348,4080.168314117646
2004,7,Neemuch,5099348,4051.7599270588216
2004,8,Neemuch,5099348,0.0
2004,9,Neemuch,5099348,4587.740936470585
2004,10,Neemuch,5099348,4286.058532941175
2004,11,Neemuch,5099348,4066.117295294115
2004,12,Neemuch,5099348,4186.604643529411
2005,1,Neemuch,5099348,4223.039551764704
2005,2,Neemuch,5099348,4070.02696235294
2005,3,Neemuch,5099348,4246.782952941176
2005,4,Neemuch,5099348,4586.587334117644
2005,5,Neemuch,5099348,4587.139923529409
2005,6,Neemuch,5099348,4055.3474999999976
2005,7,Neemuch,5099348,0.0
2005,8,Neemuch,5099348,3591.4814047058812
2005,9,Neemuch,5099348,2599.64150117647
2005,10,Neemuch,5099348,4589.083411764704
2005,11,Neemuch,5099348,4081.181929411762
2005,12,Neemuch,5099348,4024.559855294115
2006,1,Neemuch,5099348,4566.370814117645
2006,2,Neemuch,5099348,3807.41002235294
2006,3,Neemuch,5099348,4240.096171764705
2006,4,Neemuch,5099348,4056.449572941176
2006,5,Neemuch,5099348,4589.454938823526
2006,6,Neemuch,5099348,4475.95930235294
2006,7,Neemuch,5099348,0.0
2006,8,Neemuch,5099348,0.0
2006,9,Neemuch,5099348,4117.438482352942
2006,10,Neemuch,5099348,4072.30806352941
2006,11,Neemuch,5099348,4588.897725882351
2006,12,Neemuch,5099348,4446.418807058823
2007,1,Neemuch,5099348,4448.842235294115
2007,2,Neemuch,5099348,4587.403609411762
2007,3,Neemuch,5099348,4588.026854117644
2007,4,Neemuch,5099348,4589.454938823527
2007,5,Neemuch,5099348,4586.906728235293
2007,6,Neemuch,5099348,3815.7060952941156
2007,7,Neemuch,5099348,0.0
2007,8,Neemuch,5099348,0.0
2007,9,Neemuch,5099348,0.0
2007,10,Neemuch,5099348,4118.112165882351
2007,11,Neemuch,5099348,4588.648994117644
2007,12,Neemuch,5099348,3605.850585882351
2008,1,Neemuch,5099348,3688.9631858823523
2008,2,Neemuch,5099348,4165.481287058823
2008,3,Neemuch,5099348,0.0
2008,4,Neemuch,5099348,4589.454938823526
2008,5,Neemuch,5099348,4589.454938823526
2008,6,Neemuch,5099348,4480.069256470586
2008,7,Neemuch,5099348,3446.6973599999988
2008,8,Neemuch,5099348,0.0
2008,9,Neemuch,5099348,4573.594941176469
2008,10,Neemuch,5099348,4589.454938823526
2008,11,Neemuch,5099348,4589.285279999997
2008,12,Neemuch,5099348,4580.807834117644
2009,1,Neemuch,5099348,4086.933794117647
2009,2,Neemuch,5099348,4588.297002352938
2009,3,Neemuch,5099348,4589.434468235292
2009,4,Neemuch,5099348,4589.454938823527
2009,5,Neemuch,5099348,4589.454938823526
2009,6,Neemuch,5099348,4589.454938823526
2009,7,Neemuch,5099348,3845.91374117647
2009,8,Neemuch,5099348,0.0
2009,9,Neemuch,5099348,4589.454938823526
2009,10,Neemuch,5099348,4572.328143529409
2009,11,Neemuch,5099348,4589.427938823527
2009,12,Neemuch,5099348,4586.7270388235265
2010,1,Neemuch,5099348,4583.289282352939
2010,2,Neemuch,5099348,4584.016545882349
2010,3,Neemuch,5099348,4589.454938823526
2010,4,Neemuch,5099348,4589.4549388235255
2010,5,Neemuch,5099348,4589.454938823526
2010,6,Neemuch,5099348,4589.025910588232
2010,7,Neemuch,5099348,0.0
2010,8,Neemuch,5099348,0.0
2010,9,Neemuch,5099348,4165.811216470587
2010,10,Neemuch,5099348,4447.499389411762
2010,11,Neemuch,5099348,2448.6402635294116
2010,12,Neemuch,5099348,4582.776201176467
2011,1,Neemuch,5099348,4584.976189411763
2011,2,Neemuch,5099348,4579.873277647056
2011,3,Neemuch,5099348,4589.2376329411745
2011,4,Neemuch,5099348,4589.076038823527
2011,5,Neemuch,5099348,4576.5798705882335
2011,6,Neemuch,5099348,3921.842392941177
2011,7,Neemuch,5099348,0.0
2011,8,Neemuch,5099348,0.0
2011,9,Neemuch,5099348,4375.836462352939
2011,10,Neemuch,5099348,4589.454938823526
2011,11,Neemuch,5099348,3840.5126964705864
2011,12,Neemuch,5099348,4580.184197647056
2012,1,Neemuch,5099348,4032.8332305882336
2012,2,Neemuch,5099348,4110.226164705881
2012,3,Neemuch,5099348,4561.446201176469
2012,4,Neemuch,5099348,4588.755638823527
2012,5,Neemuch,5099348,4589.271338823528
2012,6,Neemuch,5099348,4589.396290588232
2012,7,Neemuch,5099348,0.0
2012,8,Neemuch,5099348,0.0
2012,9,Neemuch,5099348,4118.0621576470585
2012,10,Neemuch,5099348,4098.072285882351
2012,11,Neemuch,5099348,4105.742047058822
2012,12,Neemuch,5099348,4182.301856470588
2013,1,Neemuch,5099348,4576.342743529409
2013,2,Neemuch,5099348,4454.410824705881
2013,3,Neemuch,5099348,4585.695621176469
2013,4,Neemuch,5099348,4520.953570588233
2013,5,Neemuch,5099348,4589.454938823526
2013,6,Neemuch,5099348,4589.454938823526
2013,7,Neemuch,5099348,0.0
2013,8,Neemuch,5099348,0.0
2013,9,Neemuch,5099348,4578.078857647057
2013,10,Neemuch,5099348,4589.391038823527
2013,11,Neemuch,5099348,4589.426138823527
2013,12,Neemuch,5099348,4588.940057647057
2014,1,Neemuch,5099348,4585.558849411762
2014,2,Neemuch,5099348,4552.662441176468
2014,3,Neemuch,5099348,4589.443238823527
2014,4,Neemuch,5099348,4589.454938823527
2014,5,Neemuch,5099348,4589.454938823526
2014,6,Neemuch,5099348,4589.454938823527
2014,7,Neemuch,5099348,4580.282474117645
2014,8,Neemuch,5099348,4306.875709411763
2014,9,Neemuch,5099348,4587.872078823527
2014,10,Neemuch,5099348,4589.454938823526
2014,11,Neemuch,5099348,4586.355292941174
2014,12,Neemuch,5099348,4589.301038823527
2015,1,Neemuch,5099348,4553.633032941172
2015,2,Neemuch,5099348,4563.832450588233
2015,3,Neemuch,5099348,4589.454938823527
2015,4,Neemuch,5099348,4589.454038823526
2015,5,Neemuch,5099348,4589.454938823526
2015,6,Neemuch,5099348,4573.24146352941
2015,7,Neemuch,5099348,3856.8572258823506
2015,8,Neemuch,5099348,3080.4066635294093
2015,9,Neemuch,5099348,4589.4459388235255
2015,10,Neemuch,5099348,4589.454938823527
2015,11,Neemuch,5099348,4589.454038823526
2015,12,Neemuch,5099348,4588.911391764704
2016,1,Neemuch,5099348,4586.958751764703
2016,2,Neemuch,5099348,4583.289705882349
2016,3,Neemuch,5099348,4589.454938823526
2016,4,Neemuch,5099348,4554.716498823527
2016,5,Neemuch,5099348,4589.454938823527
2016,6,Neemuch,5099348,4589.454938823526
2016,7,Neemuch,5099348,0.0
2016,8,Neemuch,5099348,1454.2756799999995
2016,9,Neemuch,5099348,4496.622035294116
2016,10,Neemuch,5099348,4589.454938823527
2016,11,Neemuch,5099348,4589.454938823527
2016,12,Neemuch,5099348,4588.6144799999975
2017,1,Neemuch,5099348,4583.377902352939
2017,2,Neemuch,5099348,4588.95802588235
2017,3,Neemuch,5099348,4589.454938823526
2017,4,Neemuch,5099348,4589.454938823526
2017,5,Neemuch,5099348,4589.454938823527
2017,6,Neemuch,5099348,4589.454938823526
2017,7,Neemuch,5099348,3930.141091764705
2017,8,Neemuch,5099348,3692.9235282352925
2017,9,Neemuch,5099348,4589.030590588233
2017,10,Neemuch,5099348,4589.454938823527
2017,11,Neemuch,5099348,4589.454938823526
2017,12,Neemuch,5099348,4587.753801176467
2018,1,Neemuch,5099348,4587.27900352941
2018,2,Neemuch,5099348,4589.415338823526
2018,3,Neemuch,5099348,4589.454938823526
2018,4,Neemuch,5099348,4402.399055294117
2018,5,Neemuch,5099348,4589.454938823526
2018,6,Neemuch,5099348,4589.454938823526
2018,7,Neemuch,5099348,0.0
2018,8,Neemuch,5099348,11.125764705882354
2018,9,Neemuch,5099348,2521.5554258823513
2018,10,Neemuch,5099348,4589.454938823527
2018,11,Neemuch,5099348,4589.454938823526
2018,12,Neemuch,5099348,4584.565323529409
2019,1,Neemuch,5099348,4585.367707058821
2019,2,Neemuch,5099348,4355.1724376470565
2019,3,Neemuch,5099348,4589.4504388235255
2019,4,Neemuch,5099348,4589.4549388235255
2019,5,Neemuch,5099348,4589.454938823527
2019,6,Neemuch,5099348,4589.4549388235255
2019,7,Neemuch,5099348,3848.751395294116
2019,8,Neemuch,5099348,0.0
2019,9,Neemuch,5099348,1391.6742600000005
2019,10,Neemuch,5099348,4589.454938823527
2019,11,Neemuch,5099348,4589.424338823526
2019,12,Neemuch,5099348,4560.2790776470565
2020,1,Neemuch,5099348,4104.340298823528
2020,2,Neemuch,5099348,4589.145338823528
2020,3,Neemuch,5099348,4589.401838823526
2020,4,Neemuch,5099348,4589.454938823527
2020,5,Neemuch,5099348,4589.454938823526
2020,6,Neemuch,5099348,4568.953252941174
2020,7,Neemuch,5099348,4201.997481176469
2020,8,Neemuch,5099348,80.35826117647058
2020,9,Neemuch,5099348,4589.406338823527
2020,10,Neemuch,5099348,4589.454938823526
2020,11,Neemuch,5099348,4587.220732941174
2020,12,Neemuch,5099348,4588.320296470585
2021,1,Neemuch,5099348,4359.706055294117
2021,2,Neemuch,5099348,4588.956829411763
2021,3,Neemuch,5099348,4589.454938823526
2021,4,Neemuch,5099348,4589.4549388235255
2021,5,Neemuch,5099348,4589.454938823526
2021,6,Neemuch,5099348,4588.974624705879
2021,7,Neemuch,5099348,3620.218157647058
2021,8,Neemuch,5099348,1692.4163047058812
2021,9,Neemuch,5099348,651.7196894117642
2021,10,Neemuch,5099348,4582.519584705879
2021,11,Neemuch,5099348,4589.454938823526
2021,12,Neemuch,5099348,4578.7511470588215
2022,1,Neemuch,0,0.0
2022,2,Neemuch,0,0.0
2022,3,Neemuch,0,0.0
2022,4,Neemuch,0,0.0
2022,5,Neemuch,0,0.0
2022,6,Neemuch,0,0.0
2022,7,Neemuch,0,0.0
2022,8,Neemuch,0,0.0
2022,9,Neemuch,0,0.0
2022,10,Neemuch,0,0.0
2022,11,Neemuch,0,0.0
2022,12,Neemuch,0,0.0
2023,1,Neemuch,0,0.0
2023,2,Neemuch,0,0.0
2023,3,Neemuch,0,0.0
2023,4,Neemuch,0,0.0
2023,5,Neemuch,0,0.0
2023,6,Neemuch,0,0.0
2023,7,Neemuch,0,0.0
2023,8,Neemuch,0,0.0
2023,9,Neemuch,0,0.0
2023,10,Neemuch,0,0.0
2023,11,Neemuch,0,0.0
2023,12,Neemuch,0,0.0
2000,1,Sheopur,8083250,0.0
2000,2,Sheopur,8083250,5488.147443529412
2000,3,Sheopur,8083250,7264.399150588236
2000,4,Sheopur,8083250,7274.836140000001
2000,5,Sheopur,8083250,7274.83614
2000,6,Sheopur,8083250,7274.425754117648
2000,7,Sheopur,8083250,0.0
2000,8,Sheopur,8083250,6839.538910588236
2000,9,Sheopur,8083250,6067.348990588235
2000,10,Sheopur,8083250,0.0
2000,11,Sheopur,8083250,7273.440370588237
2000,12,Sheopur,8083250,7128.952118823529
2001,1,Sheopur,8083250,7261.892576470589
2001,2,Sheopur,8083250,0.0
2001,3,Sheopur,8083250,0.0
2001,4,Sheopur,8083250,7274.83614
2001,5,Sheopur,8083250,7274.83614
2001,6,Sheopur,8083250,6863.565395294119
2001,7,Sheopur,8083250,0.0
2001,8,Sheopur,8083250,34.04366823529412
2001,9,Sheopur,8083250,6060.782445882354
2001,10,Sheopur,8083250,7170.540967058825
2001,11,Sheopur,8083250,0.0
2001,12,Sheopur,8083250,6268.201129411766
2002,1,Sheopur,8083250,7245.871111764706
2002,2,Sheopur,8083250,0.0
2002,3,Sheopur,8083250,5996.58909529412
2002,4,Sheopur,8083250,0.0
2002,5,Sheopur,8083250,0.0
2002,6,Sheopur,8083250,7274.836140000001
2002,7,Sheopur,8083250,0.0
2002,8,Sheopur,8083250,0.0
2002,9,Sheopur,8083250,7274.57694
2002,10,Sheopur,8083250,7272.803223529413
2002,11,Sheopur,8083250,0.0
2002,12,Sheopur,8083250,7244.075911764707
2003,1,Sheopur,8083250,0.0
2003,2,Sheopur,8083250,5933.273795294117
2003,3,Sheopur,8083250,7273.766774117648
2003,4,Sheopur,8083250,7274.83614
2003,5,Sheopur,8083250,7274.836140000001
2003,6,Sheopur,8083250,0.0
2003,7,Sheopur,8083250,0.0
2003,8,Sheopur,8083250,0.0
2003,9,Sheopur,8083250,0.0
2003,10,Sheopur,8083250,6535.193329411766
2003,11,Sheopur,8083250,7270.638532941178
2003,12,Sheopur,8083250,7011.950371764708
2004,1,Sheopur,8083250,0.0
2004,2,Sheopur,8083250,7269.940087058825
2004,3,Sheopur,8083250,6734.287747058825
2004,4,Sheopur,8083250,7253.364229411766
2004,5,Sheopur,8083250,6495.508955294117
2004,6,Sheopur,8083250,7183.377017647059
2004,7,Sheopur,8083250,6325.4458164705875
2004,8,Sheopur,8083250,0.0
2004,9,Sheopur,8083250,7175.607949411766
2004,10,Sheopur,8083250,6781.270390588237
2004,11,Sheopur,8083250,6474.519268235295
2004,12,Sheopur,8083250,6695.582124705884
2005,1,Sheopur,8083250,6453.514397647061
2005,2,Sheopur,8083250,6697.02561882353
2005,3,Sheopur,8083250,6988.623247058823
2005,4,Sheopur,8083250,6449.3494058823535
2005,5,Sheopur,8083250,7247.126220000002
2005,6,Sheopur,8083250,0.0
2005,7,Sheopur,8083250,0.0
2005,8,Sheopur,8083250,178.25574
2005,9,Sheopur,8083250,6845.351350588238
2005,10,Sheopur,8083250,7274.594569411765
2005,11,Sheopur,8083250,7254.757672941178
2005,12,Sheopur,8083250,7255.628336470589
2006,1,Sheopur,8083250,7184.174294117648
2006,2,Sheopur,8083250,6467.913840000002
2006,3,Sheopur,8083250,6968.219414117649
2006,4,Sheopur,8083250,6434.112077647061
2006,5,Sheopur,8083250,7235.632214117649
2006,6,Sheopur,8083250,6476.016328235295
2006,7,Sheopur,8083250,0.0
2006,8,Sheopur,8083250,1908.7770494117644
2006,9,Sheopur,8083250,7182.817570588236
2006,10,Sheopur,8083250,7274.795371764707
2006,11,Sheopur,8083250,6464.791867058824
2006,12,Sheopur,8083250,7238.103885882355
2007,1,Sheopur,8083250,0.0
2007,2,Sheopur,8083250,6224.733635294118
2007,3,Sheopur,8083250,7129.163816470588
2007,4,Sheopur,8083250,7273.569907058824
2007,5,Sheopur,8083250,7274.83614
2007,6,Sheopur,8083250,6371.737510588238
2007,7,Sheopur,8083250,0.0
2007,8,Sheopur,8083250,41.49322588235297
2007,9,Sheopur,8083250,0.1008
2007,10,Sheopur,8083250,7274.827140000001
2007,11,Sheopur,8083250,6563.577112941175
2007,12,Sheopur,8083250,7239.979281176471
2008,1,Sheopur,8083250,0.0
2008,2,Sheopur,8083250,7262.002104705885
2008,3,Sheopur,8083250,7160.653482352943
2008,4,Sheopur,8083250,7259.948128235295
2008,5,Sheopur,8083250,7274.836140000001
2008,6,Sheopur,8083250,5969.21587411765
2008,7,Sheopur,8083250,6012.899050588237
2008,8,Sheopur,8083250,1256.1201035294118
2008,9,Sheopur,8083250,6348.433351764708
2008,10,Sheopur,8083250,7274.83614
2008,11,Sheopur,8083250,6349.290741176471
2008,12,Sheopur,8083250,7265.221821176472
2009,1,Sheopur,8083250,7265.97171882353
2009,2,Sheopur,8083250,7273.06729764706
2009,3,Sheopur,8083250,7274.792040000001
2009,4,Sheopur,8083250,7271.155655294118
2009,5,Sheopur,8083250,7274.836140000001
2009,6,Sheopur,8083250,7274.836140000001
2009,7,Sheopur,8083250,7223.439543529413
2009,8,Sheopur,8083250,6034.072051764707
2009,9,Sheopur,8083250,7274.83614
2009,10,Sheopur,8083250,7274.83524
2009,11,Sheopur,8083250,7273.061329411765
2009,12,Sheopur,8083250,7233.783427058824
