Year,Month,District,Temperature (°C)
2015,9,Hoshangabad,32.810707415184574
2015,10,Hoshangabad,34.26311414578426
2015,11,Hoshangabad,31.314354743175688
2015,12,Hoshangabad,27.051180201248446
2016,1,Hoshangabad,26.58573696773324
2016,2,Hoshangabad,29.67659659251504
2016,3,Hoshangabad,35.07172628447344
2016,4,Hoshangabad,39.49315413141022
2016,5,Hoshangabad,41.13615084712472
2016,6,Hoshangabad,37.90981691040879
2016,7,Hoshangabad,29.36189965400288
2016,8,Hoshangabad,27.773051024401738
2016,9,Hoshangabad,31.07313912125067
2016,10,Hoshangabad,31.686085483676823
2016,11,Hoshangabad,29.390169122860083
2016,12,Hoshangabad,27.110240013199267
2017,1,Hoshangabad,25.53288302926158
2017,2,Hoshangabad,29.273703007098014
2017,3,Hoshangabad,33.97510673057003
2017,4,Hoshangabad,39.278185160497515
2017,5,Hoshangabad,40.78008734614931
2017,6,Hoshangabad,35.85997883898131
2017,7,Hoshangabad,28.666346443291275
2017,8,Hoshangabad,28.91820748155492
2017,9,Hoshangabad,30.75894454425309
2017,10,Hoshangabad,32.18763781502375
2017,11,Hoshangabad,28.662640771262108
2017,12,Hoshangabad,26.89802832371523
2018,1,Hoshangabad,26.47621077855844
2018,2,Hoshangabad,28.67686989625186
2018,3,Hoshangabad,34.60448256139158
2018,4,Hoshangabad,39.420904274884506
2018,5,Hoshangabad,42.12991622095901
2018,6,Hoshangabad,36.07353547843122
2018,7,Hoshangabad,28.60456085653431
2018,8,Hoshangabad,27.465387647784816
2018,9,Hoshangabad,29.72821488091892
2018,10,Hoshangabad,32.79771830920808
2018,11,Hoshangabad,30.641505718216603
2018,12,Hoshangabad,25.47269386086734
2019,1,Hoshangabad,25.41370816614345
2019,2,Hoshangabad,29.040718580222748
2019,3,Hoshangabad,33.066353447186934
2019,4,Hoshangabad,39.66552731972469
2019,5,Hoshangabad,41.20752573402682
2019,6,Hoshangabad,39.87740399727604
2019,7,Hoshangabad,31.09847398335786
2019,8,Hoshangabad,28.237493353411768
2019,9,Hoshangabad,28.916870229826657
2019,10,Hoshangabad,30.116791457813946
2019,11,Hoshangabad,29.483406081974877
2019,12,Hoshangabad,25.437236951474475
2020,1,Hoshangabad,24.17421364923726
2020,2,Hoshangabad,27.96624657656979
2020,3,Hoshangabad,32.023564863566115
2020,4,Hoshangabad,38.617979470490056
2020,5,Hoshangabad,41.17405286801381
2020,6,Hoshangabad,33.3272962648299
2020,7,Hoshangabad,32.128358559477284
2020,8,Hoshangabad,29.171093261919637
2020,9,Hoshangabad,32.74257733589334
2020,10,Hoshangabad,33.34286153537704
2020,11,Hoshangabad,30.02194426187805
2020,12,Hoshangabad,26.647248019289886
2000,1,Jabalpur,25.58442603796259
2000,2,Jabalpur,26.21377415307957
2000,3,Jabalpur,31.88631815278522
2000,4,Jabalpur,39.32691525419394
2000,5,Jabalpur,38.58528599139632
2000,6,Jabalpur,33.72328818110572
2000,7,Jabalpur,29.80232533051499
2000,8,Jabalpur,30.26349568883895
2000,9,Jabalpur,29.869343503405865
2000,10,Jabalpur,32.494847872046314
2000,11,Jabalpur,30.20459594055936
2000,12,Jabalpur,26.221768897178933
2001,1,Jabalpur,24.31937768204843
2001,2,Jabalpur,29.08129152393783
2001,3,Jabalpur,33.37765839670101
2001,4,Jabalpur,36.973373665500894
2001,5,Jabalpur,40.44230320520893
2001,6,Jabalpur,32.18056590546551
2001,7,Jabalpur,28.516506115573367
2001,8,Jabalpur,30.12961539194514
2001,9,Jabalpur,32.73331835342301
2001,10,Jabalpur,31.009470876030218
2001,11,Jabalpur,28.881689247086477
2001,12,Jabalpur,26.42567458675311
2002,1,Jabalpur,24.565057388505714
2002,2,Jabalpur,27.92237924819864
2002,3,Jabalpur,33.63777617509221
2002,4,Jabalpur,39.31525529454184
2002,5,Jabalpur,41.566782019817964
2002,6,Jabalpur,36.410697443306326
2002,7,Jabalpur,33.87033709203318
2002,8,Jabalpur,28.75052178423257
2002,9,Jabalpur,30.290519763073995
2002,10,Jabalpur,32.13975139939626
2002,11,Jabalpur,28.892352889180568
2002,12,Jabalpur,27.360045345718966
2003,1,Jabalpur,24.3663697904751
2003,2,Jabalpur,27.183369290554417
2003,3,Jabalpur,33.13174148527304
2003,4,Jabalpur,39.18499819360817
2003,5,Jabalpur,41.3187747454084
2003,6,Jabalpur,38.21465058339711
2003,7,Jabalpur,30.90324515745351
2003,8,Jabalpur,28.683830176495896
2003,9,Jabalpur,27.92103406793817
2003,10,Jabalpur,29.802226847372623
2003,11,Jabalpur,29.321705073605514
2003,12,Jabalpur,25.952732968645936
2004,1,Jabalpur,23.991770100963222
2004,2,Jabalpur,27.48928253578327
2004,3,Jabalpur,35.640031657909695
2004,4,Jabalpur,39.26761808434876
2004,5,Jabalpur,40.52298584183057
2004,6,Jabalpur,35.530002596221095
2004,7,Jabalpur,31.71486858062598
2004,8,Jabalpur,27.890082308453803
2004,9,Jabalpur,31.97712179752301
2004,10,Jabalpur,30.279145918933626
2004,11,Jabalpur,28.69290351169296
2004,12,Jabalpur,25.507256621837772
2005,1,Jabalpur,23.660291759267707
2005,2,Jabalpur,27.793602947266887
2005,3,Jabalpur,33.36845246522278
2005,4,Jabalpur,37.582474305747624
2005,5,Jabalpur,40.89662483324667
2005,6,Jabalpur,39.29679713138183
2005,7,Jabalpur,29.658596683805825
2005,8,Jabalpur,29.546309310703535
2005,9,Jabalpur,30.17283714721428
2005,10,Jabalpur,30.319832835372416
2005,11,Jabalpur,28.321603929969545
2005,12,Jabalpur,24.652668348870996
2006,1,Jabalpur,25.38126047726089
2006,2,Jabalpur,31.47918665582469
2006,3,Jabalpur,30.666584243235537
2006,4,Jabalpur,38.20431978010935
2006,5,Jabalpur,40.16208613051093
2006,6,Jabalpur,37.68377947180902
2006,7,Jabalpur,29.00374041315484
2006,8,Jabalpur,28.95923058160554
2006,9,Jabalpur,31.285244473850906
2006,10,Jabalpur,32.53692098603435
2006,11,Jabalpur,28.60864219780782
2006,12,Jabalpur,26.08794221422171
2007,1,Jabalpur,25.337689714701924
2007,2,Jabalpur,27.695391611084805
2007,3,Jabalpur,32.03883196444625
2007,4,Jabalpur,38.58156233952081
2007,5,Jabalpur,39.831362640283636
2007,6,Jabalpur,37.31318950446462
2007,7,Jabalpur,30.6999459104285
2007,8,Jabalpur,29.60312210104975
2007,9,Jabalpur,31.082283754488802
2007,10,Jabalpur,31.262398318905355
2007,11,Jabalpur,28.97970247715124
2007,12,Jabalpur,25.097296931545518
2008,1,Jabalpur,24.307761204225557
2008,2,Jabalpur,26.213585619555115
2008,3,Jabalpur,34.15732572078966
2008,4,Jabalpur,38.46256113254781
2008,5,Jabalpur,40.35020127220003
2008,6,Jabalpur,32.472428344857214
2008,7,Jabalpur,30.624510659516837
2008,8,Jabalpur,30.314892902406967
2008,9,Jabalpur,31.507050884804038
2008,10,Jabalpur,32.26065602058458
2008,11,Jabalpur,28.9422143419716
2008,12,Jabalpur,26.78270547192207
2009,1,Jabalpur,25.793838283060474
2009,2,Jabalpur,29.63227088705674
2009,3,Jabalpur,34.23577041426641
2009,4,Jabalpur,38.458470227422836
2009,5,Jabalpur,41.2922761967597
2009,6,Jabalpur,40.506249476862564
2009,7,Jabalpur,31.34229710765182
2009,8,Jabalpur,30.872780478620314
2009,9,Jabalpur,31.59962289004413
2009,10,Jabalpur,31.26189371087524
2009,11,Jabalpur,27.234089038540347
2009,12,Jabalpur,25.65772446412477
2010,1,Jabalpur,23.340253119983533
2010,2,Jabalpur,28.078233151683897
2010,3,Jabalpur,35.81213751174752
2010,4,Jabalpur,40.66042535923487
2010,5,Jabalpur,42.30261106095351
2010,6,Jabalpur,39.03614588426627
2010,7,Jabalpur,31.66311634178523
2010,8,Jabalpur,31.206673219340527
2010,9,Jabalpur,30.333389411450675
2010,10,Jabalpur,31.01063847910807
2010,11,Jabalpur,29.381747237630876
2010,12,Jabalpur,24.799066126390642
2011,1,Jabalpur,24.198664733379317
2011,2,Jabalpur,28.12139753368447
2011,3,Jabalpur,33.98278276470012
2011,4,Jabalpur,37.06081861922265
2011,5,Jabalpur,41.07275019186159
2011,6,Jabalpur,33.63498046538449
2011,7,Jabalpur,30.63929040421454
2011,8,Jabalpur,29.75823026432327
2011,9,Jabalpur,30.01845994119782
2011,10,Jabalpur,31.922014771915006
2011,11,Jabalpur,29.448856381620864
2011,12,Jabalpur,25.599043473884993
2012,1,Jabalpur,21.799322125362796
2012,2,Jabalpur,27.38889326979462
2012,3,Jabalpur,33.392956212479355
2012,4,Jabalpur,38.325793261883895
2012,5,Jabalpur,41.228213795087356
2012,6,Jabalpur,37.814443462473356
2012,7,Jabalpur,30.02349946951554
2012,8,Jabalpur,28.59792067988731
2012,9,Jabalpur,30.517350347894627
2012,10,Jabalpur,31.527746591635786
2012,11,Jabalpur,27.709460119139866
2012,12,Jabalpur,26.31830630392012
2013,1,Jabalpur,23.831479734495147
2013,2,Jabalpur,26.179882177333692
2013,3,Jabalpur,32.16733004844317
2013,4,Jabalpur,37.029754982751086
2013,5,Jabalpur,42.00970492321334
2013,6,Jabalpur,33.45928225832703
2013,7,Jabalpur,29.46010517253683
2013,8,Jabalpur,28.578880472214266
2013,9,Jabalpur,31.645022241489936
2013,10,Jabalpur,29.40111465095306
2013,11,Jabalpur,27.711109014590928
