Year,Month,District,Temperature (°C)
2017,8,Naini Tal,28.249422250880357
2017,9,Naini Tal,28.637562950165417
2017,10,Naini Tal,27.607650949119517
2017,11,Naini Tal,22.918172853685316
2017,12,Naini Tal,19.956285870920077
2018,1,Naini Tal,17.156835565528176
2018,2,Naini Tal,21.551962491962787
2018,3,Naini Tal,26.77503911727638
2018,4,Naini Tal,29.10386232082369
2018,5,Naini Tal,32.36140514562675
2018,6,Naini Tal,30.916841697631437
2018,7,Naini Tal,28.304561473868134
2018,8,Naini Tal,26.696348410207996
2018,9,Naini Tal,27.768496488280498
2018,10,Naini Tal,26.944115210237563
2018,11,Naini Tal,22.887418194552847
2018,12,Naini Tal,18.194899179405027
2019,1,Naini Tal,16.770380306133333
2019,2,Naini Tal,17.889482992058884
2019,3,Naini Tal,23.323958373719524
2019,4,Naini Tal,29.767994587425324
2019,5,Naini Tal,32.725779841557134
2019,6,Naini Tal,32.61680588986581
2019,7,Naini Tal,28.257506198920904
2019,8,Naini Tal,28.33982509687428
2019,9,Naini Tal,27.813460312329248
2019,10,Naini Tal,26.28954683806065
2019,11,Naini Tal,23.371821895594923
2019,12,Naini Tal,15.814244940721116
2020,1,Naini Tal,14.30694672314073
2020,2,Naini Tal,19.270657168985878
2020,3,Naini Tal,22.386694190816446
2020,4,Naini Tal,28.013679958468305
2020,5,Naini Tal,30.264343361288216
2020,6,Naini Tal,29.799707115176652
2020,7,Naini Tal,28.678120320689125
2020,8,Naini Tal,29.431880598527556
2020,9,Naini Tal,30.513532910450156
2020,10,Naini Tal,29.2453246320885
2020,11,Naini Tal,23.20367521027385
2020,12,Naini Tal,19.13777684116777
2000,1,Udham Singh Nagar,18.90446129277549
2000,2,Udham Singh Nagar,21.324410219861747
2000,3,Udham Singh Nagar,27.945689631610623
2000,4,Udham Singh Nagar,35.85092232090623
2000,5,Udham Singh Nagar,35.93106988752644
2000,6,Udham Singh Nagar,32.0533861419296
2000,7,Udham Singh Nagar,31.029759086367672
2000,8,Udham Singh Nagar,31.61755468034384
2000,9,Udham Singh Nagar,31.559121591861153
2000,10,Udham Singh Nagar,31.57039040640862
2000,11,Udham Singh Nagar,26.790039944340233
2000,12,Udham Singh Nagar,22.9945208126495
2001,1,Udham Singh Nagar,19.640108019747807
2001,2,Udham Singh Nagar,25.105260377302088
2001,3,Udham Singh Nagar,29.1606719168965
2001,4,Udham Singh Nagar,34.99967955864788
2001,5,Udham Singh Nagar,35.10187292885142
2001,6,Udham Singh Nagar,32.75919246880164
2001,7,Udham Singh Nagar,32.57303032088479
2001,8,Udham Singh Nagar,33.22140449367182
2001,9,Udham Singh Nagar,33.56939187412711
2001,10,Udham Singh Nagar,31.481450017859935
2001,11,Udham Singh Nagar,26.492366354147133
2001,12,Udham Singh Nagar,20.13501310122108
2002,1,Udham Singh Nagar,17.85311230297062
2002,2,Udham Singh Nagar,21.40436083895227
2002,3,Udham Singh Nagar,27.6478150662454
2002,4,Udham Singh Nagar,34.661233351008065
2002,5,Udham Singh Nagar,36.51346703998991
2002,6,Udham Singh Nagar,35.8788395422358
2002,7,Udham Singh Nagar,36.922887750779935
2002,8,Udham Singh Nagar,32.36548428823475
2002,9,Udham Singh Nagar,30.04035684457613
2002,10,Udham Singh Nagar,30.9565666740884
2002,11,Udham Singh Nagar,27.339460860627074
2002,12,Udham Singh Nagar,22.589477211864047
2003,1,Udham Singh Nagar,15.727573510649346
2003,2,Udham Singh Nagar,21.65632033239549
2003,3,Udham Singh Nagar,25.68722454175463
2003,4,Udham Singh Nagar,35.86859606953468
2003,5,Udham Singh Nagar,37.14614371237107
2003,6,Udham Singh Nagar,35.27385791590758
2003,7,Udham Singh Nagar,32.379824935771616
2003,8,Udham Singh Nagar,31.834232121925933
2003,9,Udham Singh Nagar,29.797294175557177
2003,10,Udham Singh Nagar,30.9920587016052
2003,11,Udham Singh Nagar,26.716503560383323
2003,12,Udham Singh Nagar,20.596756075543748
2004,1,Udham Singh Nagar,16.8573007797775
2004,2,Udham Singh Nagar,24.09563060969634
2004,3,Udham Singh Nagar,32.148576489321776
2004,4,Udham Singh Nagar,35.13634848489997
2004,5,Udham Singh Nagar,36.551855573701744
2004,6,Udham Singh Nagar,34.15150676615941
2004,7,Udham Singh Nagar,32.613257370532644
2004,8,Udham Singh Nagar,32.45954669938935
2004,9,Udham Singh Nagar,31.995929089399706
2004,10,Udham Singh Nagar,28.81160080624403
