Year,Month,District,Rainfall (mm)
2010,12,Naini Tal,14.890455987939346
2011,1,Naini Tal,28.076158353697775
2011,2,Naini Tal,87.99444424326188
2011,3,Naini Tal,24.314558696145262
2011,4,Naini Tal,28.420657607967502
2011,5,Naini Tal,123.99285228967223
2011,6,Naini Tal,300.8832039580531
2011,7,Naini Tal,473.5354542259693
2011,8,Naini Tal,665.0074475135507
2011,9,Naini Tal,313.09825919523706
2011,10,Naini Tal,23.764802973227237
2011,11,Naini Tal,0.0
2011,12,Naini Tal,8.726892179310271
2012,1,Naini Tal,46.11509331797255
2012,2,Naini Tal,21.14488752599091
2012,3,Naini Tal,29.04494264940262
2012,4,Naini Tal,32.21933727204447
2012,5,Naini Tal,21.09240960719997
2012,6,Naini Tal,69.58043609513457
2012,7,Naini Tal,385.6958323642371
2012,8,Naini Tal,534.6185744277836
2012,9,Naini Tal,334.4561797443931
2012,10,Naini Tal,19.263952805955448
2012,11,Naini Tal,0.0
2012,12,Naini Tal,21.11173461940867
2013,1,Naini Tal,57.20376076736138
2013,2,Naini Tal,158.52414563896346
2013,3,Naini Tal,31.696427201285843
2013,4,Naini Tal,17.779009623602494
2013,5,Naini Tal,43.59609556707347
2013,6,Naini Tal,644.2779315624063
2013,7,Naini Tal,421.6581457435099
2013,8,Naini Tal,374.0856898271123
2013,9,Naini Tal,154.77136930697398
2013,10,Naini Tal,167.13189202170966
2013,11,Naini Tal,0.48061281625939084
2013,12,Naini Tal,17.23035045309604
2014,1,Naini Tal,79.56067148352273
2014,2,Naini Tal,85.31335949000923
2014,3,Naini Tal,82.84733848615424
2014,4,Naini Tal,26.418248294925686
2014,5,Naini Tal,53.36038615395843
2014,6,Naini Tal,102.28511624350854
2014,7,Naini Tal,476.8743322779976
2014,8,Naini Tal,315.9293463988193
2014,9,Naini Tal,129.85644418709467
2014,10,Naini Tal,65.3302565164081
2014,11,Naini Tal,0.0
2014,12,Naini Tal,15.537910118439145
2015,1,Naini Tal,58.018760081857835
2015,2,Naini Tal,49.477017673107525
2015,3,Naini Tal,168.25175703849317
2015,4,Naini Tal,51.94162311237958
2015,5,Naini Tal,41.59259444310646
2015,6,Naini Tal,220.3819069241082
2015,7,Naini Tal,476.34661163201537
2015,8,Naini Tal,283.6222751610985
2015,9,Naini Tal,114.420101146078
2015,10,Naini Tal,43.20870244415938
2015,11,Naini Tal,0.2569469488568679
2015,12,Naini Tal,10.083669447934392
2016,1,Naini Tal,17.185077779201325
2016,2,Naini Tal,20.04736096651934
2016,3,Naini Tal,67.37523993661515
2016,4,Naini Tal,11.806879693105694
2016,5,Naini Tal,139.23169917095296
2016,6,Naini Tal,192.21108279772417
2016,7,Naini Tal,673.2709337507974
2016,8,Naini Tal,330.3470500031667
2016,9,Naini Tal,151.40996939453456
2016,10,Naini Tal,26.439899602533192
2016,11,Naini Tal,0.0
2016,12,Naini Tal,8.169048708648138
2017,1,Naini Tal,53.52873130507684
2017,2,Naini Tal,18.78070998399028
2017,3,Naini Tal,23.17499970275225
2017,4,Naini Tal,19.9566781679142
2017,5,Naini Tal,83.34761084866446
2017,6,Naini Tal,278.30866204562477
2017,7,Naini Tal,528.4617848903675
2017,8,Naini Tal,397.5496058770537
2017,9,Naini Tal,316.6156006566437
2017,10,Naini Tal,19.42140328756254
2017,11,Naini Tal,0.0
2017,12,Naini Tal,8.820627576953662
2018,1,Naini Tal,20.17755918079511
2018,2,Naini Tal,33.20394202503233
2018,3,Naini Tal,24.254642008251206
2018,4,Naini Tal,34.1182089737434
2018,5,Naini Tal,45.86689053900222
2018,6,Naini Tal,225.1963553097239
2018,7,Naini Tal,449.722919643279
2018,8,Naini Tal,622.9124855030511
2018,9,Naini Tal,225.7093829396474
2018,10,Naini Tal,24.727374926059625
2018,11,Naini Tal,6.877353981341532
2018,12,Naini Tal,9.495075149493491
2019,1,Naini Tal,67.97636756657948
2019,2,Naini Tal,117.74933039988163
2019,3,Naini Tal,46.13526673112915
2019,4,Naini Tal,25.173937264378726
2019,5,Naini Tal,31.202453612265305
2019,6,Naini Tal,126.01976956315214
2019,7,Naini Tal,428.93002776865995
2019,8,Naini Tal,342.96603288317993
2019,9,Naini Tal,278.85175006184784
2019,10,Naini Tal,40.32689558321368
2019,11,Naini Tal,12.726383497196673
2019,12,Naini Tal,51.77276213183765
2020,1,Naini Tal,108.01972914948568
2020,2,Naini Tal,48.47307798682739
2020,3,Naini Tal,129.98232113645153
2020,4,Naini Tal,56.56974652189158
2020,5,Naini Tal,98.83242462151902
2020,6,Naini Tal,168.61945607338922
2020,7,Naini Tal,445.1962110576865
2020,8,Naini Tal,332.44240928077096
2020,9,Naini Tal,112.78567673870731
2020,10,Naini Tal,18.829657849317503
2020,11,Naini Tal,0.0011045313839368003
2020,12,Naini Tal,10.086224700775029
2000,1,Udham Singh Nagar,22.525961857860736
2000,2,Udham Singh Nagar,33.85442150249847
2000,3,Udham Singh Nagar,19.48104849827746
2000,4,Udham Singh Nagar,15.155471100580256
